episode_index,task,frame_index,duration_steps,event_observed,right_censored
596,libero_goal_task2,62,29,True,False
596,libero_goal_task2,63,28,True,False
596,libero_goal_task2,64,27,True,False
596,libero_goal_task2,65,26,True,False
596,libero_goal_task2,66,25,True,False
596,libero_goal_task2,67,24,True,False
596,libero_goal_task2,68,23,True,False
596,libero_goal_task2,69,22,True,False
596,libero_goal_task2,70,21,True,False
596,libero_goal_task2,71,20,True,False
596,libero_goal_task2,72,19,True,False
596,libero_goal_task2,73,18,True,False
596,libero_goal_task2,74,17,True,False
596,libero_goal_task2,75,16,True,False
596,libero_goal_task2,76,15,True,False
596,libero_goal_task2,77,14,True,False
596,libero_goal_task2,78,13,True,False
596,libero_goal_task2,79,12,True,False
596,libero_goal_task2,80,11,True,False
596,libero_goal_task2,81,10,True,False
596,libero_goal_task2,82,9,True,False
596,libero_goal_task2,83,8,True,False
596,libero_goal_task2,84,7,True,False
596,libero_goal_task2,85,6,True,False
596,libero_goal_task2,86,5,True,False
596,libero_goal_task2,87,4,True,False
596,libero_goal_task2,88,3,True,False
596,libero_goal_task2,89,2,True,False
596,libero_goal_task2,90,1,True,False
596,libero_goal_task2,91,8,False,True
596,libero_goal_task2,92,7,False,True
596,libero_goal_task2,93,6,False,True
596,libero_goal_task2,94,5,False,True
596,libero_goal_task2,95,4,False,True
596,libero_goal_task2,96,3,False,True
596,libero_goal_task2,97,2,False,True
596,libero_goal_task2,98,1,False,True
596,libero_goal_task2,99,0,False,True
619,libero_goal_task2,0,36,True,False
619,libero_goal_task2,1,35,True,False
619,libero_goal_task2,2,34,True,False
619,libero_goal_task2,3,33,True,False
619,libero_goal_task2,4,32,True,False
619,libero_goal_task2,5,31,True,False
619,libero_goal_task2,6,30,True,False
619,libero_goal_task2,7,29,True,False
619,libero_goal_task2,8,28,True,False
619,libero_goal_task2,9,27,True,False
619,libero_goal_task2,10,26,True,False
619,libero_goal_task2,11,25,True,False
619,libero_goal_task2,12,24,True,False
619,libero_goal_task2,13,23,True,False
619,libero_goal_task2,14,22,True,False
619,libero_goal_task2,15,21,True,False
619,libero_goal_task2,16,20,True,False
619,libero_goal_task2,17,19,True,False
619,libero_goal_task2,18,18,True,False
619,libero_goal_task2,19,17,True,False
619,libero_goal_task2,20,16,True,False
619,libero_goal_task2,21,15,True,False
619,libero_goal_task2,22,14,True,False
619,libero_goal_task2,23,13,True,False
619,libero_goal_task2,24,12,True,False
619,libero_goal_task2,25,11,True,False
619,libero_goal_task2,26,10,True,False
619,libero_goal_task2,27,9,True,False
619,libero_goal_task2,28,8,True,False
619,libero_goal_task2,29,7,True,False
619,libero_goal_task2,30,6,True,False
619,libero_goal_task2,31,5,True,False
619,libero_goal_task2,32,4,True,False
619,libero_goal_task2,33,3,True,False
619,libero_goal_task2,34,2,True,False
619,libero_goal_task2,35,1,True,False
619,libero_goal_task2,36,60,True,False
619,libero_goal_task2,37,59,True,False
619,libero_goal_task2,38,58,True,False
619,libero_goal_task2,39,57,True,False
619,libero_goal_task2,40,56,True,False
619,libero_goal_task2,41,55,True,False
619,libero_goal_task2,42,54,True,False
619,libero_goal_task2,43,53,True,False
619,libero_goal_task2,44,52,True,False
619,libero_goal_task2,45,51,True,False
619,libero_goal_task2,46,50,True,False
619,libero_goal_task2,47,49,True,False
619,libero_goal_task2,48,48,True,False
619,libero_goal_task2,49,47,True,False
619,libero_goal_task2,50,46,True,False
619,libero_goal_task2,51,45,True,False
619,libero_goal_task2,52,44,True,False
619,libero_goal_task2,53,43,True,False
619,libero_goal_task2,54,42,True,False
619,libero_goal_task2,55,41,True,False
619,libero_goal_task2,56,40,True,False
619,libero_goal_task2,57,39,True,False
619,libero_goal_task2,58,38,True,False
619,libero_goal_task2,59,37,True,False
619,libero_goal_task2,60,36,True,False
619,libero_goal_task2,61,35,True,False
619,libero_goal_task2,62,34,True,False
619,libero_goal_task2,63,33,True,False
619,libero_goal_task2,64,32,True,False
619,libero_goal_task2,65,31,True,False
619,libero_goal_task2,66,30,True,False
619,libero_goal_task2,67,29,True,False
619,libero_goal_task2,68,28,True,False
619,libero_goal_task2,69,27,True,False
619,libero_goal_task2,70,26,True,False
619,libero_goal_task2,71,25,True,False
619,libero_goal_task2,72,24,True,False
619,libero_goal_task2,73,23,True,False
619,libero_goal_task2,74,22,True,False
619,libero_goal_task2,75,21,True,False
619,libero_goal_task2,76,20,True,False
619,libero_goal_task2,77,19,True,False
619,libero_goal_task2,78,18,True,False
619,libero_goal_task2,79,17,True,False
619,libero_goal_task2,80,16,True,False
619,libero_goal_task2,81,15,True,False
619,libero_goal_task2,82,14,True,False
619,libero_goal_task2,83,13,True,False
619,libero_goal_task2,84,12,True,False
619,libero_goal_task2,85,11,True,False
619,libero_goal_task2,86,10,True,False
619,libero_goal_task2,87,9,True,False
619,libero_goal_task2,88,8,True,False
619,libero_goal_task2,89,7,True,False
619,libero_goal_task2,90,6,True,False
619,libero_goal_task2,91,5,True,False
619,libero_goal_task2,92,4,True,False
619,libero_goal_task2,93,3,True,False
619,libero_goal_task2,94,2,True,False
619,libero_goal_task2,95,1,True,False
619,libero_goal_task2,96,7,False,True
619,libero_goal_task2,97,6,False,True
619,libero_goal_task2,98,5,False,True
619,libero_goal_task2,99,4,False,True
619,libero_goal_task2,100,3,False,True
619,libero_goal_task2,101,2,False,True
619,libero_goal_task2,102,1,False,True
619,libero_goal_task2,103,0,False,True
635,libero_goal_task2,0,49,True,False
635,libero_goal_task2,1,48,True,False
635,libero_goal_task2,2,47,True,False
635,libero_goal_task2,3,46,True,False
635,libero_goal_task2,4,45,True,False
635,libero_goal_task2,5,44,True,False
635,libero_goal_task2,6,43,True,False
635,libero_goal_task2,7,42,True,False
635,libero_goal_task2,8,41,True,False
635,libero_goal_task2,9,40,True,False
635,libero_goal_task2,10,39,True,False
635,libero_goal_task2,11,38,True,False
635,libero_goal_task2,12,37,True,False
635,libero_goal_task2,13,36,True,False
635,libero_goal_task2,14,35,True,False
635,libero_goal_task2,15,34,True,False
635,libero_goal_task2,16,33,True,False
635,libero_goal_task2,17,32,True,False
635,libero_goal_task2,18,31,True,False
635,libero_goal_task2,19,30,True,False
635,libero_goal_task2,20,29,True,False
635,libero_goal_task2,21,28,True,False
635,libero_goal_task2,22,27,True,False
635,libero_goal_task2,23,26,True,False
635,libero_goal_task2,24,25,True,False
635,libero_goal_task2,25,24,True,False
635,libero_goal_task2,26,23,True,False
635,libero_goal_task2,27,22,True,False
635,libero_goal_task2,28,21,True,False
635,libero_goal_task2,29,20,True,False
635,libero_goal_task2,30,19,True,False
635,libero_goal_task2,31,18,True,False
635,libero_goal_task2,32,17,True,False
635,libero_goal_task2,33,16,True,False
635,libero_goal_task2,34,15,True,False
635,libero_goal_task2,35,14,True,False
635,libero_goal_task2,36,13,True,False
635,libero_goal_task2,37,12,True,False
635,libero_goal_task2,38,11,True,False
635,libero_goal_task2,39,10,True,False
635,libero_goal_task2,40,9,True,False
635,libero_goal_task2,41,8,True,False
635,libero_goal_task2,42,7,True,False
635,libero_goal_task2,43,6,True,False
635,libero_goal_task2,44,5,True,False
635,libero_goal_task2,45,4,True,False
635,libero_goal_task2,46,3,True,False
635,libero_goal_task2,47,2,True,False
635,libero_goal_task2,48,1,True,False
635,libero_goal_task2,49,61,True,False
635,libero_goal_task2,50,60,True,False
635,libero_goal_task2,51,59,True,False
635,libero_goal_task2,52,58,True,False
635,libero_goal_task2,53,57,True,False
635,libero_goal_task2,54,56,True,False
635,libero_goal_task2,55,55,True,False
635,libero_goal_task2,56,54,True,False
635,libero_goal_task2,57,53,True,False
635,libero_goal_task2,58,52,True,False
635,libero_goal_task2,59,51,True,False
635,libero_goal_task2,60,50,True,False
635,libero_goal_task2,61,49,True,False
635,libero_goal_task2,62,48,True,False
635,libero_goal_task2,63,47,True,False
635,libero_goal_task2,64,46,True,False
635,libero_goal_task2,65,45,True,False
635,libero_goal_task2,66,44,True,False
635,libero_goal_task2,67,43,True,False
635,libero_goal_task2,68,42,True,False
635,libero_goal_task2,69,41,True,False
635,libero_goal_task2,70,40,True,False
635,libero_goal_task2,71,39,True,False
635,libero_goal_task2,72,38,True,False
635,libero_goal_task2,73,37,True,False
635,libero_goal_task2,74,36,True,False
635,libero_goal_task2,75,35,True,False
635,libero_goal_task2,76,34,True,False
635,libero_goal_task2,77,33,True,False
635,libero_goal_task2,78,32,True,False
635,libero_goal_task2,79,31,True,False
635,libero_goal_task2,80,30,True,False
635,libero_goal_task2,81,29,True,False
635,libero_goal_task2,82,28,True,False
635,libero_goal_task2,83,27,True,False
635,libero_goal_task2,84,26,True,False
635,libero_goal_task2,85,25,True,False
635,libero_goal_task2,86,24,True,False
635,libero_goal_task2,87,23,True,False
635,libero_goal_task2,88,22,True,False
635,libero_goal_task2,89,21,True,False
635,libero_goal_task2,90,20,True,False
635,libero_goal_task2,91,19,True,False
635,libero_goal_task2,92,18,True,False
635,libero_goal_task2,93,17,True,False
635,libero_goal_task2,94,16,True,False
635,libero_goal_task2,95,15,True,False
635,libero_goal_task2,96,14,True,False
635,libero_goal_task2,97,13,True,False
635,libero_goal_task2,98,12,True,False
635,libero_goal_task2,99,11,True,False
635,libero_goal_task2,100,10,True,False
635,libero_goal_task2,101,9,True,False
635,libero_goal_task2,102,8,True,False
635,libero_goal_task2,103,7,True,False
635,libero_goal_task2,104,6,True,False
635,libero_goal_task2,105,5,True,False
635,libero_goal_task2,106,4,True,False
635,libero_goal_task2,107,3,True,False
635,libero_goal_task2,108,2,True,False
635,libero_goal_task2,109,1,True,False
635,libero_goal_task2,110,9,False,True
635,libero_goal_task2,111,8,False,True
635,libero_goal_task2,112,7,False,True
635,libero_goal_task2,113,6,False,True
635,libero_goal_task2,114,5,False,True
635,libero_goal_task2,115,4,False,True
635,libero_goal_task2,116,3,False,True
635,libero_goal_task2,117,2,False,True
635,libero_goal_task2,118,1,False,True
635,libero_goal_task2,119,0,False,True
645,libero_goal_task2,0,24,True,False
645,libero_goal_task2,1,23,True,False
645,libero_goal_task2,2,22,True,False
645,libero_goal_task2,3,21,True,False
645,libero_goal_task2,4,20,True,False
645,libero_goal_task2,5,19,True,False
645,libero_goal_task2,6,18,True,False
645,libero_goal_task2,7,17,True,False
645,libero_goal_task2,8,16,True,False
645,libero_goal_task2,9,15,True,False
645,libero_goal_task2,10,14,True,False
645,libero_goal_task2,11,13,True,False
645,libero_goal_task2,12,12,True,False
645,libero_goal_task2,13,11,True,False
645,libero_goal_task2,14,10,True,False
645,libero_goal_task2,15,9,True,False
645,libero_goal_task2,16,8,True,False
645,libero_goal_task2,17,7,True,False
645,libero_goal_task2,18,6,True,False
645,libero_goal_task2,19,5,True,False
645,libero_goal_task2,20,4,True,False
645,libero_goal_task2,21,3,True,False
645,libero_goal_task2,22,2,True,False
645,libero_goal_task2,23,1,True,False
645,libero_goal_task2,24,56,True,False
645,libero_goal_task2,25,55,True,False
645,libero_goal_task2,26,54,True,False
645,libero_goal_task2,27,53,True,False
645,libero_goal_task2,28,52,True,False
645,libero_goal_task2,29,51,True,False
645,libero_goal_task2,30,50,True,False
645,libero_goal_task2,31,49,True,False
645,libero_goal_task2,32,48,True,False
645,libero_goal_task2,33,47,True,False
645,libero_goal_task2,34,46,True,False
645,libero_goal_task2,35,45,True,False
645,libero_goal_task2,36,44,True,False
645,libero_goal_task2,37,43,True,False
645,libero_goal_task2,38,42,True,False
645,libero_goal_task2,39,41,True,False
645,libero_goal_task2,40,40,True,False
645,libero_goal_task2,41,39,True,False
645,libero_goal_task2,42,38,True,False
645,libero_goal_task2,43,37,True,False
645,libero_goal_task2,44,36,True,False
645,libero_goal_task2,45,35,True,False
645,libero_goal_task2,46,34,True,False
645,libero_goal_task2,47,33,True,False
645,libero_goal_task2,48,32,True,False
645,libero_goal_task2,49,31,True,False
645,libero_goal_task2,50,30,True,False
645,libero_goal_task2,51,29,True,False
645,libero_goal_task2,52,28,True,False
645,libero_goal_task2,53,27,True,False
645,libero_goal_task2,54,26,True,False
645,libero_goal_task2,55,25,True,False
645,libero_goal_task2,56,24,True,False
645,libero_goal_task2,57,23,True,False
645,libero_goal_task2,58,22,True,False
645,libero_goal_task2,59,21,True,False
645,libero_goal_task2,60,20,True,False
645,libero_goal_task2,61,19,True,False
645,libero_goal_task2,62,18,True,False
645,libero_goal_task2,63,17,True,False
645,libero_goal_task2,64,16,True,False
645,libero_goal_task2,65,15,True,False
645,libero_goal_task2,66,14,True,False
645,libero_goal_task2,67,13,True,False
645,libero_goal_task2,68,12,True,False
645,libero_goal_task2,69,11,True,False
645,libero_goal_task2,70,10,True,False
645,libero_goal_task2,71,9,True,False
645,libero_goal_task2,72,8,True,False
645,libero_goal_task2,73,7,True,False
645,libero_goal_task2,74,6,True,False
645,libero_goal_task2,75,5,True,False
645,libero_goal_task2,76,4,True,False
645,libero_goal_task2,77,3,True,False
645,libero_goal_task2,78,2,True,False
645,libero_goal_task2,79,1,True,False
645,libero_goal_task2,80,9,False,True
645,libero_goal_task2,81,8,False,True
645,libero_goal_task2,82,7,False,True
645,libero_goal_task2,83,6,False,True
645,libero_goal_task2,84,5,False,True
645,libero_goal_task2,85,4,False,True
645,libero_goal_task2,86,3,False,True
645,libero_goal_task2,87,2,False,True
645,libero_goal_task2,88,1,False,True
645,libero_goal_task2,89,0,False,True
648,libero_goal_task2,0,47,True,False
648,libero_goal_task2,1,46,True,False
648,libero_goal_task2,2,45,True,False
648,libero_goal_task2,3,44,True,False
648,libero_goal_task2,4,43,True,False
648,libero_goal_task2,5,42,True,False
648,libero_goal_task2,6,41,True,False
648,libero_goal_task2,7,40,True,False
648,libero_goal_task2,8,39,True,False
648,libero_goal_task2,9,38,True,False
648,libero_goal_task2,10,37,True,False
648,libero_goal_task2,11,36,True,False
648,libero_goal_task2,12,35,True,False
648,libero_goal_task2,13,34,True,False
648,libero_goal_task2,14,33,True,False
648,libero_goal_task2,15,32,True,False
648,libero_goal_task2,16,31,True,False
648,libero_goal_task2,17,30,True,False
648,libero_goal_task2,18,29,True,False
648,libero_goal_task2,19,28,True,False
648,libero_goal_task2,20,27,True,False
648,libero_goal_task2,21,26,True,False
648,libero_goal_task2,22,25,True,False
648,libero_goal_task2,23,24,True,False
648,libero_goal_task2,24,23,True,False
648,libero_goal_task2,25,22,True,False
648,libero_goal_task2,26,21,True,False
648,libero_goal_task2,27,20,True,False
648,libero_goal_task2,28,19,True,False
648,libero_goal_task2,29,18,True,False
648,libero_goal_task2,30,17,True,False
648,libero_goal_task2,31,16,True,False
648,libero_goal_task2,32,15,True,False
648,libero_goal_task2,33,14,True,False
648,libero_goal_task2,34,13,True,False
648,libero_goal_task2,35,12,True,False
648,libero_goal_task2,36,11,True,False
648,libero_goal_task2,37,10,True,False
648,libero_goal_task2,38,9,True,False
648,libero_goal_task2,39,8,True,False
648,libero_goal_task2,40,7,True,False
648,libero_goal_task2,41,6,True,False
648,libero_goal_task2,42,5,True,False
648,libero_goal_task2,43,4,True,False
648,libero_goal_task2,44,3,True,False
648,libero_goal_task2,45,2,True,False
648,libero_goal_task2,46,1,True,False
648,libero_goal_task2,47,73,True,False
648,libero_goal_task2,48,72,True,False
648,libero_goal_task2,49,71,True,False
648,libero_goal_task2,50,70,True,False
648,libero_goal_task2,51,69,True,False
648,libero_goal_task2,52,68,True,False
648,libero_goal_task2,53,67,True,False
648,libero_goal_task2,54,66,True,False
648,libero_goal_task2,55,65,True,False
648,libero_goal_task2,56,64,True,False
648,libero_goal_task2,57,63,True,False
648,libero_goal_task2,58,62,True,False
648,libero_goal_task2,59,61,True,False
648,libero_goal_task2,60,60,True,False
648,libero_goal_task2,61,59,True,False
648,libero_goal_task2,62,58,True,False
648,libero_goal_task2,63,57,True,False
648,libero_goal_task2,64,56,True,False
648,libero_goal_task2,65,55,True,False
648,libero_goal_task2,66,54,True,False
648,libero_goal_task2,67,53,True,False
648,libero_goal_task2,68,52,True,False
648,libero_goal_task2,69,51,True,False
648,libero_goal_task2,70,50,True,False
648,libero_goal_task2,71,49,True,False
648,libero_goal_task2,72,48,True,False
648,libero_goal_task2,73,47,True,False
648,libero_goal_task2,74,46,True,False
648,libero_goal_task2,75,45,True,False
648,libero_goal_task2,76,44,True,False
648,libero_goal_task2,77,43,True,False
648,libero_goal_task2,78,42,True,False
648,libero_goal_task2,79,41,True,False
648,libero_goal_task2,80,40,True,False
648,libero_goal_task2,81,39,True,False
648,libero_goal_task2,82,38,True,False
648,libero_goal_task2,83,37,True,False
648,libero_goal_task2,84,36,True,False
648,libero_goal_task2,85,35,True,False
648,libero_goal_task2,86,34,True,False
648,libero_goal_task2,87,33,True,False
648,libero_goal_task2,88,32,True,False
648,libero_goal_task2,89,31,True,False
648,libero_goal_task2,90,30,True,False
648,libero_goal_task2,91,29,True,False
648,libero_goal_task2,92,28,True,False
648,libero_goal_task2,93,27,True,False
648,libero_goal_task2,94,26,True,False
648,libero_goal_task2,95,25,True,False
648,libero_goal_task2,96,24,True,False
648,libero_goal_task2,97,23,True,False
648,libero_goal_task2,98,22,True,False
648,libero_goal_task2,99,21,True,False
648,libero_goal_task2,100,20,True,False
648,libero_goal_task2,101,19,True,False
648,libero_goal_task2,102,18,True,False
648,libero_goal_task2,103,17,True,False
648,libero_goal_task2,104,16,True,False
648,libero_goal_task2,105,15,True,False
648,libero_goal_task2,106,14,True,False
648,libero_goal_task2,107,13,True,False
648,libero_goal_task2,108,12,True,False
648,libero_goal_task2,109,11,True,False
648,libero_goal_task2,110,10,True,False
648,libero_goal_task2,111,9,True,False
648,libero_goal_task2,112,8,True,False
648,libero_goal_task2,113,7,True,False
648,libero_goal_task2,114,6,True,False
648,libero_goal_task2,115,5,True,False
648,libero_goal_task2,116,4,True,False
648,libero_goal_task2,117,3,True,False
648,libero_goal_task2,118,2,True,False
648,libero_goal_task2,119,1,True,False
648,libero_goal_task2,120,8,False,True
648,libero_goal_task2,121,7,False,True
648,libero_goal_task2,122,6,False,True
648,libero_goal_task2,123,5,False,True
648,libero_goal_task2,124,4,False,True
648,libero_goal_task2,125,3,False,True
648,libero_goal_task2,126,2,False,True
648,libero_goal_task2,127,1,False,True
648,libero_goal_task2,128,0,False,True
656,libero_goal_task2,0,29,True,False
656,libero_goal_task2,1,28,True,False
656,libero_goal_task2,2,27,True,False
656,libero_goal_task2,3,26,True,False
656,libero_goal_task2,4,25,True,False
656,libero_goal_task2,5,24,True,False
656,libero_goal_task2,6,23,True,False
656,libero_goal_task2,7,22,True,False
656,libero_goal_task2,8,21,True,False
656,libero_goal_task2,9,20,True,False
656,libero_goal_task2,10,19,True,False
656,libero_goal_task2,11,18,True,False
656,libero_goal_task2,12,17,True,False
656,libero_goal_task2,13,16,True,False
656,libero_goal_task2,14,15,True,False
656,libero_goal_task2,15,14,True,False
656,libero_goal_task2,16,13,True,False
656,libero_goal_task2,17,12,True,False
656,libero_goal_task2,18,11,True,False
656,libero_goal_task2,19,10,True,False
656,libero_goal_task2,20,9,True,False
656,libero_goal_task2,21,8,True,False
656,libero_goal_task2,22,7,True,False
656,libero_goal_task2,23,6,True,False
656,libero_goal_task2,24,5,True,False
656,libero_goal_task2,25,4,True,False
656,libero_goal_task2,26,3,True,False
656,libero_goal_task2,27,2,True,False
656,libero_goal_task2,28,1,True,False
656,libero_goal_task2,29,56,True,False
656,libero_goal_task2,30,55,True,False
656,libero_goal_task2,31,54,True,False
656,libero_goal_task2,32,53,True,False
656,libero_goal_task2,33,52,True,False
656,libero_goal_task2,34,51,True,False
656,libero_goal_task2,35,50,True,False
656,libero_goal_task2,36,49,True,False
656,libero_goal_task2,37,48,True,False
656,libero_goal_task2,38,47,True,False
656,libero_goal_task2,39,46,True,False
656,libero_goal_task2,40,45,True,False
656,libero_goal_task2,41,44,True,False
656,libero_goal_task2,42,43,True,False
656,libero_goal_task2,43,42,True,False
656,libero_goal_task2,44,41,True,False
656,libero_goal_task2,45,40,True,False
656,libero_goal_task2,46,39,True,False
656,libero_goal_task2,47,38,True,False
656,libero_goal_task2,48,37,True,False
656,libero_goal_task2,49,36,True,False
656,libero_goal_task2,50,35,True,False
656,libero_goal_task2,51,34,True,False
656,libero_goal_task2,52,33,True,False
656,libero_goal_task2,53,32,True,False
656,libero_goal_task2,54,31,True,False
656,libero_goal_task2,55,30,True,False
656,libero_goal_task2,56,29,True,False
656,libero_goal_task2,57,28,True,False
656,libero_goal_task2,58,27,True,False
656,libero_goal_task2,59,26,True,False
656,libero_goal_task2,60,25,True,False
656,libero_goal_task2,61,24,True,False
656,libero_goal_task2,62,23,True,False
656,libero_goal_task2,63,22,True,False
656,libero_goal_task2,64,21,True,False
656,libero_goal_task2,65,20,True,False
656,libero_goal_task2,66,19,True,False
656,libero_goal_task2,67,18,True,False
656,libero_goal_task2,68,17,True,False
656,libero_goal_task2,69,16,True,False
656,libero_goal_task2,70,15,True,False
656,libero_goal_task2,71,14,True,False
656,libero_goal_task2,72,13,True,False
656,libero_goal_task2,73,12,True,False
656,libero_goal_task2,74,11,True,False
656,libero_goal_task2,75,10,True,False
656,libero_goal_task2,76,9,True,False
656,libero_goal_task2,77,8,True,False
656,libero_goal_task2,78,7,True,False
656,libero_goal_task2,79,6,True,False
656,libero_goal_task2,80,5,True,False
656,libero_goal_task2,81,4,True,False
656,libero_goal_task2,82,3,True,False
656,libero_goal_task2,83,2,True,False
656,libero_goal_task2,84,1,True,False
656,libero_goal_task2,85,19,False,True
656,libero_goal_task2,86,18,False,True
656,libero_goal_task2,87,17,False,True
656,libero_goal_task2,88,16,False,True
656,libero_goal_task2,89,15,False,True
656,libero_goal_task2,90,14,False,True
656,libero_goal_task2,91,13,False,True
656,libero_goal_task2,92,12,False,True
656,libero_goal_task2,93,11,False,True
656,libero_goal_task2,94,10,False,True
656,libero_goal_task2,95,9,False,True
656,libero_goal_task2,96,8,False,True
656,libero_goal_task2,97,7,False,True
656,libero_goal_task2,98,6,False,True
656,libero_goal_task2,99,5,False,True
656,libero_goal_task2,100,4,False,True
656,libero_goal_task2,101,3,False,True
656,libero_goal_task2,102,2,False,True
656,libero_goal_task2,103,1,False,True
656,libero_goal_task2,104,0,False,True
668,libero_goal_task2,0,30,True,False
668,libero_goal_task2,1,29,True,False
668,libero_goal_task2,2,28,True,False
668,libero_goal_task2,3,27,True,False
668,libero_goal_task2,4,26,True,False
668,libero_goal_task2,5,25,True,False
668,libero_goal_task2,6,24,True,False
668,libero_goal_task2,7,23,True,False
668,libero_goal_task2,8,22,True,False
668,libero_goal_task2,9,21,True,False
668,libero_goal_task2,10,20,True,False
668,libero_goal_task2,11,19,True,False
668,libero_goal_task2,12,18,True,False
668,libero_goal_task2,13,17,True,False
668,libero_goal_task2,14,16,True,False
668,libero_goal_task2,15,15,True,False
668,libero_goal_task2,16,14,True,False
668,libero_goal_task2,17,13,True,False
668,libero_goal_task2,18,12,True,False
668,libero_goal_task2,19,11,True,False
668,libero_goal_task2,20,10,True,False
668,libero_goal_task2,21,9,True,False
668,libero_goal_task2,22,8,True,False
668,libero_goal_task2,23,7,True,False
668,libero_goal_task2,24,6,True,False
668,libero_goal_task2,25,5,True,False
668,libero_goal_task2,26,4,True,False
668,libero_goal_task2,27,3,True,False
668,libero_goal_task2,28,2,True,False
668,libero_goal_task2,29,1,True,False
668,libero_goal_task2,30,59,True,False
668,libero_goal_task2,31,58,True,False
668,libero_goal_task2,32,57,True,False
668,libero_goal_task2,33,56,True,False
668,libero_goal_task2,34,55,True,False
668,libero_goal_task2,35,54,True,False
668,libero_goal_task2,36,53,True,False
668,libero_goal_task2,37,52,True,False
668,libero_goal_task2,38,51,True,False
668,libero_goal_task2,39,50,True,False
668,libero_goal_task2,40,49,True,False
668,libero_goal_task2,41,48,True,False
668,libero_goal_task2,42,47,True,False
668,libero_goal_task2,43,46,True,False
668,libero_goal_task2,44,45,True,False
668,libero_goal_task2,45,44,True,False
668,libero_goal_task2,46,43,True,False
668,libero_goal_task2,47,42,True,False
668,libero_goal_task2,48,41,True,False
668,libero_goal_task2,49,40,True,False
668,libero_goal_task2,50,39,True,False
668,libero_goal_task2,51,38,True,False
668,libero_goal_task2,52,37,True,False
668,libero_goal_task2,53,36,True,False
668,libero_goal_task2,54,35,True,False
668,libero_goal_task2,55,34,True,False
668,libero_goal_task2,56,33,True,False
668,libero_goal_task2,57,32,True,False
668,libero_goal_task2,58,31,True,False
668,libero_goal_task2,59,30,True,False
668,libero_goal_task2,60,29,True,False
668,libero_goal_task2,61,28,True,False
668,libero_goal_task2,62,27,True,False
668,libero_goal_task2,63,26,True,False
668,libero_goal_task2,64,25,True,False
668,libero_goal_task2,65,24,True,False
668,libero_goal_task2,66,23,True,False
668,libero_goal_task2,67,22,True,False
668,libero_goal_task2,68,21,True,False
668,libero_goal_task2,69,20,True,False
668,libero_goal_task2,70,19,True,False
668,libero_goal_task2,71,18,True,False
668,libero_goal_task2,72,17,True,False
668,libero_goal_task2,73,16,True,False
668,libero_goal_task2,74,15,True,False
668,libero_goal_task2,75,14,True,False
668,libero_goal_task2,76,13,True,False
668,libero_goal_task2,77,12,True,False
668,libero_goal_task2,78,11,True,False
668,libero_goal_task2,79,10,True,False
668,libero_goal_task2,80,9,True,False
668,libero_goal_task2,81,8,True,False
668,libero_goal_task2,82,7,True,False
668,libero_goal_task2,83,6,True,False
668,libero_goal_task2,84,5,True,False
668,libero_goal_task2,85,4,True,False
668,libero_goal_task2,86,3,True,False
668,libero_goal_task2,87,2,True,False
668,libero_goal_task2,88,1,True,False
668,libero_goal_task2,89,17,False,True
668,libero_goal_task2,90,16,False,True
668,libero_goal_task2,91,15,False,True
668,libero_goal_task2,92,14,False,True
668,libero_goal_task2,93,13,False,True
668,libero_goal_task2,94,12,False,True
668,libero_goal_task2,95,11,False,True
668,libero_goal_task2,96,10,False,True
668,libero_goal_task2,97,9,False,True
668,libero_goal_task2,98,8,False,True
668,libero_goal_task2,99,7,False,True
668,libero_goal_task2,100,6,False,True
668,libero_goal_task2,101,5,False,True
668,libero_goal_task2,102,4,False,True
668,libero_goal_task2,103,3,False,True
668,libero_goal_task2,104,2,False,True
668,libero_goal_task2,105,1,False,True
668,libero_goal_task2,106,0,False,True
682,libero_goal_task2,0,30,True,False
682,libero_goal_task2,1,29,True,False
682,libero_goal_task2,2,28,True,False
682,libero_goal_task2,3,27,True,False
682,libero_goal_task2,4,26,True,False
682,libero_goal_task2,5,25,True,False
682,libero_goal_task2,6,24,True,False
682,libero_goal_task2,7,23,True,False
682,libero_goal_task2,8,22,True,False
682,libero_goal_task2,9,21,True,False
682,libero_goal_task2,10,20,True,False
682,libero_goal_task2,11,19,True,False
682,libero_goal_task2,12,18,True,False
682,libero_goal_task2,13,17,True,False
682,libero_goal_task2,14,16,True,False
682,libero_goal_task2,15,15,True,False
682,libero_goal_task2,16,14,True,False
682,libero_goal_task2,17,13,True,False
682,libero_goal_task2,18,12,True,False
682,libero_goal_task2,19,11,True,False
682,libero_goal_task2,20,10,True,False
682,libero_goal_task2,21,9,True,False
682,libero_goal_task2,22,8,True,False
682,libero_goal_task2,23,7,True,False
682,libero_goal_task2,24,6,True,False
682,libero_goal_task2,25,5,True,False
682,libero_goal_task2,26,4,True,False
682,libero_goal_task2,27,3,True,False
682,libero_goal_task2,28,2,True,False
682,libero_goal_task2,29,1,True,False
682,libero_goal_task2,30,57,True,False
682,libero_goal_task2,31,56,True,False
682,libero_goal_task2,32,55,True,False
682,libero_goal_task2,33,54,True,False
682,libero_goal_task2,34,53,True,False
682,libero_goal_task2,35,52,True,False
682,libero_goal_task2,36,51,True,False
682,libero_goal_task2,37,50,True,False
682,libero_goal_task2,38,49,True,False
682,libero_goal_task2,39,48,True,False
682,libero_goal_task2,40,47,True,False
682,libero_goal_task2,41,46,True,False
