task_key,split,group,episode,delay_steps,valid_target_count,utility,revision_or_abs_diff,translation_revision,rotation_revision,gripper_sign_disagreement
libero_goal:task2,development,arm,6,8,97,0.6274503469467163,0.3725495934486389,0.3802850842475891,0.9188524484634399,0.04123711213469505
libero_goal:task2,development,arm,7,8,90,0.6262776851654053,0.3737223446369171,0.42229408025741577,0.8813842535018921,0.03333333507180214
libero_goal:task2,development,arm,8,8,86,0.641244649887085,0.35875532031059265,0.3873700499534607,0.8316911458969116,0.0
libero_goal:task2,development,arm,9,8,292,0.6352903842926025,0.3647095859050751,0.3750612437725067,0.8972548246383667,0.04794520512223244
libero_goal:task2,development,arm,0,16,70,0.5948043465614319,0.4051957428455353,0.3979262113571167,1.1246508359909058,0.05714285746216774
libero_goal:task2,development,arm,1,16,83,0.6227652430534363,0.37723472714424133,0.38823401927948,0.9342379570007324,0.09638553857803345
libero_goal:task2,development,arm,2,16,86,0.6439924240112305,0.35600757598876953,0.3968476951122284,0.8076736330986023,0.058139536529779434
libero_goal:task2,development,arm,3,16,101,0.5713899731636047,0.42861002683639526,0.5833461284637451,1.0861812829971313,0.059405941516160965
libero_goal:task2,development,arm,4,16,98,0.6221323609352112,0.3778676390647888,0.3977929651737213,0.921543538570404,0.11224489659070969
libero_goal:task2,development,arm,5,16,81,0.5943224430084229,0.40567755699157715,0.48549264669418335,1.046470284461975,0.09876543283462524
libero_goal:task2,development,arm,6,16,89,0.6192293167114258,0.3807706832885742,0.4128303527832031,0.9268098473548889,0.02247191034257412
libero_goal:task2,development,arm,7,16,82,0.6162695288658142,0.3837304413318634,0.4236656725406647,0.9104060530662537,0.0731707289814949
libero_goal:task2,development,arm,8,16,78,0.6238905787467957,0.3761093318462372,0.3995527923107147,0.9315921068191528,0.08974359184503555
libero_goal:task2,development,arm,9,16,284,0.6293721199035645,0.37062788009643555,0.4291607439517975,0.8968497514724731,0.056338027119636536
libero_goal:task2,development,arm,0,20,66,0.6119562387466431,0.38804376125335693,0.4471387267112732,0.9628883600234985,0.10606060922145844
libero_goal:task2,development,arm,1,20,79,0.6407537460327148,0.35924625396728516,0.36019808053970337,0.9036858677864075,0.15189872682094574
libero_goal:task2,development,arm,2,20,82,0.6208999752998352,0.3791000247001648,0.4250977635383606,0.902289867401123,0.12195122241973877
libero_goal:task2,development,arm,3,20,97,0.5530295372009277,0.4469704329967499,0.6552746295928955,1.1294313669204712,0.07216494530439377
libero_goal:task2,development,arm,4,20,94,0.6190224885940552,0.3809775114059448,0.434990257024765,0.9127811789512634,0.1595744639635086
libero_goal:task2,development,arm,5,20,77,0.6049990653991699,0.39500102400779724,0.4864984452724457,1.0130019187927246,0.07792207598686218
libero_goal:task2,development,arm,6,20,85,0.6314539909362793,0.3685459494590759,0.39478176832199097,0.8427349328994751,0.07058823853731155
libero_goal:task2,development,arm,7,20,78,0.6102819442749023,0.3897179961204529,0.46909669041633606,0.9494194388389587,0.05128205195069313
libero_goal:task2,development,arm,8,20,74,0.6363011002540588,0.36369889974594116,0.4099825322628021,0.8701233863830566,0.0810810774564743
libero_goal:task2,development,arm,9,20,280,0.6235061883926392,0.37649381160736084,0.46387067437171936,0.9029391407966614,0.06785714626312256
libero_goal:task2,development,arm,0,32,54,0.5929239988327026,0.40707600116729736,0.4413733184337616,1.0827237367630005,0.0555555559694767
libero_goal:task2,development,arm,1,32,67,0.5848336815834045,0.41516628861427307,0.49457845091819763,1.0962964296340942,0.20895522832870483
libero_goal:task2,development,arm,2,32,70,0.6273907423019409,0.37260928750038147,0.4650810658931732,0.8429816365242004,0.2142857164144516
libero_goal:task2,development,arm,3,32,85,0.4967091679573059,0.5032907724380493,0.7913275361061096,1.43597412109375,0.12941177189350128
libero_goal:task2,development,arm,4,32,82,0.5628069639205933,0.43719300627708435,0.6179306507110596,1.1057113409042358,0.23170731961727142
libero_goal:task2,development,arm,5,32,65,0.5773525238037109,0.4226474165916443,0.5364787578582764,1.1401009559631348,0.1230769231915474
libero_goal:task2,development,arm,6,32,73,0.6038607358932495,0.3961392939090729,0.4649110436439514,0.9404846429824829,0.19178082048892975
libero_goal:task2,development,arm,7,32,66,0.5645651817321777,0.4354347884654999,0.5447275042533875,1.2004066705703735,0.1666666716337204
libero_goal:task2,development,arm,8,32,62,0.6053453683853149,0.3946545124053955,0.5014858841896057,0.9677457213401794,0.11290322244167328
libero_goal:task2,development,arm,9,32,268,0.6110562682151794,0.38894373178482056,0.45986589789390564,0.9606494307518005,0.09701492637395859
libero_goal:task2,development,gripper,0,0,86,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,1,0,99,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,2,0,102,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,3,0,117,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,4,0,114,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,5,0,97,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,6,0,105,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,7,0,98,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,8,0,94,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,9,0,300,1.0,0.0,,,0.0
libero_goal:task2,development,gripper,0,4,82,0.9218428134918213,0.1586569994688034,,,0.0731707289814949
libero_goal:task2,development,gripper,1,4,95,0.9106951951980591,0.17941486835479736,,,0.08421052992343903
libero_goal:task2,development,gripper,2,4,98,0.9025261402130127,0.19730883836746216,,,0.09183673560619354
libero_goal:task2,development,gripper,3,4,113,0.9493741989135742,0.10207835584878922,,,0.044247787445783615
libero_goal:task2,development,gripper,4,4,110,0.9465187191963196,0.10715410858392715,,,0.04545454680919647
libero_goal:task2,development,gripper,5,4,93,0.9613529443740845,0.07767315953969955,,,0.032258063554763794
libero_goal:task2,development,gripper,6,4,101,0.9842472672462463,0.03168600797653198,,,0.009900989942252636
libero_goal:task2,development,gripper,7,4,94,0.9592816829681396,0.08231032639741898,,,0.03191489353775978
libero_goal:task2,development,gripper,8,4,90,0.9610238075256348,0.07939855009317398,,,0.03333333507180214
libero_goal:task2,development,gripper,9,4,296,0.9461881518363953,0.10857617855072021,,,0.04729729890823364
libero_goal:task2,development,gripper,0,8,78,0.8897979855537415,0.22175148129463196,,,0.10256410390138626
libero_goal:task2,development,gripper,1,8,91,0.9357743859291077,0.12894250452518463,,,0.05494505539536476
libero_goal:task2,development,gripper,2,8,94,0.9518539905548096,0.09705185145139694,,,0.042553190141916275
libero_goal:task2,development,gripper,3,8,109,0.9292864799499512,0.14227236807346344,,,0.06422018259763718
libero_goal:task2,development,gripper,4,8,106,0.9095008969306946,0.18231995403766632,,,0.08490566164255142
libero_goal:task2,development,gripper,5,8,89,0.9811229109764099,0.03790248557925224,,,0.01123595517128706
libero_goal:task2,development,gripper,6,8,97,0.9522396922111511,0.09670037031173706,,,0.04123711213469505
libero_goal:task2,development,gripper,7,8,90,0.9582103490829468,0.08394479006528854,,,0.03333333507180214
libero_goal:task2,development,gripper,8,8,86,0.993651807308197,0.012696439400315285,,,0.0
libero_goal:task2,development,gripper,9,8,292,0.9460450410842896,0.10859456658363342,,,0.04794520512223244
libero_goal:task2,development,gripper,0,16,70,0.9365319609642029,0.12743252515792847,,,0.05714285746216774
libero_goal:task2,development,gripper,1,16,83,0.8966425061225891,0.20698535442352295,,,0.09638553857803345
libero_goal:task2,development,gripper,2,16,86,0.9352114200592041,0.13027745485305786,,,0.058139536529779434
libero_goal:task2,development,gripper,3,16,101,0.9320936799049377,0.13638603687286377,,,0.059405941516160965
libero_goal:task2,development,gripper,4,16,98,0.8833763003349304,0.23428209125995636,,,0.11224489659070969
libero_goal:task2,development,gripper,5,16,81,0.8951194882392883,0.21138183772563934,,,0.09876543283462524
libero_goal:task2,development,gripper,6,16,89,0.971343994140625,0.05773303657770157,,,0.02247191034257412
libero_goal:task2,development,gripper,7,16,82,0.9187999963760376,0.1637130081653595,,,0.0731707289814949
libero_goal:task2,development,gripper,8,16,78,0.9029431343078613,0.19630861282348633,,,0.08974359184503555
libero_goal:task2,development,gripper,9,16,284,0.9380083680152893,0.12469770014286041,,,0.056338027119636536
libero_goal:task2,development,gripper,0,20,66,0.8873911499977112,0.22719494998455048,,,0.10606060922145844
libero_goal:task2,development,gripper,1,20,79,0.8433958888053894,0.3139784038066864,,,0.15189872682094574
libero_goal:task2,development,gripper,2,20,82,0.8715451955795288,0.2586421072483063,,,0.12195122241973877
libero_goal:task2,development,gripper,3,20,97,0.9192286729812622,0.16267018020153046,,,0.07216494530439377
libero_goal:task2,development,gripper,4,20,94,0.8325809836387634,0.3361889719963074,,,0.1595744639635086
libero_goal:task2,development,gripper,5,20,77,0.9167954325675964,0.16730891168117523,,,0.07792207598686218
libero_goal:task2,development,gripper,6,20,85,0.9230585694313049,0.15534572303295135,,,0.07058823853731155
libero_goal:task2,development,gripper,7,20,78,0.9411174058914185,0.11785644292831421,,,0.05128205195069313
libero_goal:task2,development,gripper,8,20,74,0.912352979183197,0.17715758085250854,,,0.0810810774564743
libero_goal:task2,development,gripper,9,20,280,0.925201416015625,0.15035565197467804,,,0.06785714626312256
libero_goal:task2,development,gripper,0,32,54,0.9372970461845398,0.12544012069702148,,,0.0555555559694767
libero_goal:task2,development,gripper,1,32,67,0.7884557247161865,0.42402586340904236,,,0.20895522832870483
libero_goal:task2,development,gripper,2,32,70,0.7825007438659668,0.43876200914382935,,,0.2142857164144516
libero_goal:task2,development,gripper,3,32,85,0.8631496429443359,0.27438613772392273,,,0.12941177189350128
libero_goal:task2,development,gripper,4,32,82,0.7618486881256104,0.4784320294857025,,,0.23170731961727142
libero_goal:task2,development,gripper,5,32,65,0.8744103908538818,0.2520504295825958,,,0.1230769231915474
libero_goal:task2,development,gripper,6,32,73,0.8030237555503845,0.3972379267215729,,,0.19178082048892975
libero_goal:task2,development,gripper,7,32,66,0.8276342153549194,0.3459334969520569,,,0.1666666716337204
libero_goal:task2,development,gripper,8,32,62,0.8816803097724915,0.23877514898777008,,,0.11290322244167328
libero_goal:task2,development,gripper,9,32,268,0.8990834951400757,0.20304925739765167,,,0.09701492637395859
libero_goal:task5,held_out,arm,0,0,300,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,1,0,150,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,2,0,137,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,3,0,118,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,4,0,201,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,5,0,131,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,6,0,124,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,7,0,147,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,8,0,160,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,9,0,124,1.0,0.0,0.0,0.0,0.0
libero_goal:task5,held_out,arm,0,4,296,0.5505629777908325,0.4494370222091675,0.8670713305473328,1.0185377597808838,0.0
libero_goal:task5,held_out,arm,1,4,146,0.6670194864273071,0.33298051357269287,0.4631843566894531,0.6562315821647644,0.0
libero_goal:task5,held_out,arm,2,4,133,0.659246027469635,0.34075406193733215,0.43940824270248413,0.7048310041427612,0.0
libero_goal:task5,held_out,arm,3,4,114,0.6776226162910461,0.32237738370895386,0.42114901542663574,0.6364997029304504,0.0
libero_goal:task5,held_out,arm,4,4,197,0.6573700904846191,0.34262990951538086,0.5149943828582764,0.6447227001190186,0.0
libero_goal:task5,held_out,arm,5,4,127,0.6817638874053955,0.31823620200157166,0.39662373065948486,0.6450783014297485,0.0
libero_goal:task5,held_out,arm,6,4,120,0.6699284911155701,0.33007150888442993,0.4290425479412079,0.6573337316513062,0.0
libero_goal:task5,held_out,arm,7,4,143,0.6869249939918518,0.3130749762058258,0.4253303110599518,0.6169767379760742,0.0
libero_goal:task5,held_out,arm,8,4,156,0.657447338104248,0.34255272150039673,0.4849490225315094,0.6726184487342834,0.0
libero_goal:task5,held_out,arm,9,4,120,0.7169939875602722,0.28300604224205017,0.39490804076194763,0.4852063059806824,0.0
libero_goal:task5,held_out,arm,0,8,292,0.5379939079284668,0.4620060920715332,0.9186062812805176,1.0623749494552612,0.0
libero_goal:task5,held_out,arm,1,8,142,0.6485474109649658,0.3514525294303894,0.5277959108352661,0.6793814897537231,0.0
libero_goal:task5,held_out,arm,2,8,129,0.6576346755027771,0.3423653244972229,0.4582655429840088,0.6943427920341492,0.0
libero_goal:task5,held_out,arm,3,8,110,0.6714534163475037,0.3285466134548187,0.5044348835945129,0.6045311093330383,0.0
libero_goal:task5,held_out,arm,4,8,193,0.644469678401947,0.3555302619934082,0.55811607837677,0.671796977519989,0.0
libero_goal:task5,held_out,arm,5,8,123,0.6787149906158447,0.3212850093841553,0.4146174490451813,0.6337572336196899,0.0
libero_goal:task5,held_out,arm,6,8,116,0.66487717628479,0.3351227939128876,0.4776906967163086,0.6181722283363342,0.0
libero_goal:task5,held_out,arm,7,8,139,0.6827683448791504,0.3172316551208496,0.426456093788147,0.6221007108688354,0.0
libero_goal:task5,held_out,arm,8,8,152,0.6433030366897583,0.3566969931125641,0.5419252514839172,0.7071104645729065,0.0
libero_goal:task5,held_out,arm,9,8,116,0.6985286474227905,0.30147138237953186,0.4080429971218109,0.5378619432449341,0.0
libero_goal:task5,held_out,arm,0,16,284,0.5170392990112305,0.4829607605934143,0.9611552953720093,1.1535189151763916,0.0
libero_goal:task5,held_out,arm,1,16,134,0.6282894015312195,0.3717106580734253,0.6205753087997437,0.7246280312538147,0.0
libero_goal:task5,held_out,arm,2,16,121,0.6503187417984009,0.34968122839927673,0.5163049697875977,0.6750097870826721,0.0
libero_goal:task5,held_out,arm,3,16,102,0.6384934782981873,0.36150649189949036,0.6446468234062195,0.6468639969825745,0.0
libero_goal:task5,held_out,arm,4,16,185,0.6287556290626526,0.3712443709373474,0.6071545481681824,0.7203224897384644,0.0
libero_goal:task5,held_out,arm,5,16,115,0.6738526821136475,0.32614731788635254,0.420444130897522,0.6639394164085388,0.0
libero_goal:task5,held_out,arm,6,16,108,0.6521954536437988,0.3478045165538788,0.5093502998352051,0.6723326444625854,0.009259259328246117
libero_goal:task5,held_out,arm,7,16,131,0.6718249917030334,0.32817503809928894,0.4521338641643524,0.6485175490379333,0.0
libero_goal:task5,held_out,arm,8,16,144,0.6127637028694153,0.38723623752593994,0.6986438035964966,0.7277603149414062,0.0
libero_goal:task5,held_out,arm,9,16,108,0.7017225623130798,0.29827743768692017,0.4418555796146393,0.491111159324646,0.0
libero_goal:task5,held_out,arm,0,20,280,0.498033732175827,0.5019662380218506,1.0476490259170532,1.2185453176498413,0.0
libero_goal:task5,held_out,arm,1,20,130,0.6293060183525085,0.3706939220428467,0.631364107131958,0.7304310202598572,0.0
libero_goal:task5,held_out,arm,2,20,117,0.6377524137496948,0.36224761605262756,0.5290138721466064,0.7375878691673279,0.0
libero_goal:task5,held_out,arm,3,20,98,0.6449940204620361,0.35500597953796387,0.594033420085907,0.66342693567276,0.0
libero_goal:task5,held_out,arm,4,20,181,0.6273261904716492,0.37267377972602844,0.601477861404419,0.7334932088851929,0.0
libero_goal:task5,held_out,arm,5,20,111,0.65854811668396,0.3414519429206848,0.46478185057640076,0.699652373790741,0.0
libero_goal:task5,held_out,arm,6,20,104,0.6398746967315674,0.36012524366378784,0.55277019739151,0.6736952066421509,0.0
libero_goal:task5,held_out,arm,7,20,127,0.6652129888534546,0.33478695154190063,0.45640242099761963,0.670320987701416,0.0
libero_goal:task5,held_out,arm,8,20,140,0.6207389831542969,0.3792610764503479,0.718463659286499,0.6983805894851685,0.0
libero_goal:task5,held_out,arm,9,20,104,0.6902264952659607,0.3097735643386841,0.45190510153770447,0.5509172081947327,0.0
libero_goal:task5,held_out,arm,0,32,268,0.47642242908477783,0.5235775709152222,1.2665983438491821,1.2033106088638306,0.0
libero_goal:task5,held_out,arm,1,32,118,0.5989504456520081,0.40104952454566956,0.7566516399383545,0.7930959463119507,0.0
libero_goal:task5,held_out,arm,2,32,105,0.6328873634338379,0.3671126663684845,0.539198100566864,0.7567377090454102,0.0
libero_goal:task5,held_out,arm,3,32,86,0.6453050374984741,0.35469499230384827,0.635513961315155,0.6468294858932495,0.0
libero_goal:task5,held_out,arm,4,32,169,0.6114594340324402,0.3885405957698822,0.7001686096191406,0.7180089354515076,0.0
libero_goal:task5,held_out,arm,5,32,99,0.6283433437347412,0.3716566264629364,0.5522577166557312,0.8051117658615112,0.0
libero_goal:task5,held_out,arm,6,32,92,0.6328239440917969,0.3671760559082031,0.5923343300819397,0.7175039052963257,0.0
libero_goal:task5,held_out,arm,7,32,115,0.6550653576850891,0.3449346125125885,0.478371798992157,0.7209385633468628,0.0
libero_goal:task5,held_out,arm,8,32,128,0.59293133020401,0.4070686995983124,0.7725964784622192,0.8355428576469421,0.0
libero_goal:task5,held_out,arm,9,32,92,0.6661558151245117,0.3338441550731659,0.47952917218208313,0.6884707808494568,0.0
libero_goal:task5,held_out,gripper,0,0,300,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,1,0,150,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,2,0,137,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,3,0,118,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,4,0,201,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,5,0,131,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,6,0,124,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,7,0,147,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,8,0,160,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,9,0,124,1.0,0.0,,,0.0
libero_goal:task5,held_out,gripper,0,4,296,0.9935036897659302,0.012992621399462223,,,0.0
libero_goal:task5,held_out,gripper,1,4,146,0.9936625957489014,0.012674772180616856,,,0.0
libero_goal:task5,held_out,gripper,2,4,133,0.9940682053565979,0.011863441206514835,,,0.0
libero_goal:task5,held_out,gripper,3,4,114,0.9945025444030762,0.01099493820220232,,,0.0
libero_goal:task5,held_out,gripper,4,4,197,0.9936786890029907,0.012642698362469673,,,0.0
libero_goal:task5,held_out,gripper,5,4,127,0.9928486347198486,0.014302634634077549,,,0.0
libero_goal:task5,held_out,gripper,6,4,120,0.9942867159843445,0.011426443234086037,,,0.0
libero_goal:task5,held_out,gripper,7,4,143,0.9938565492630005,0.012286829762160778,,,0.0
libero_goal:task5,held_out,gripper,8,4,156,0.9928531050682068,0.014293817803263664,,,0.0
libero_goal:task5,held_out,gripper,9,4,120,0.9929863214492798,0.01402736734598875,,,0.0
libero_goal:task5,held_out,gripper,0,8,292,0.9938734769821167,0.012253008782863617,,,0.0
libero_goal:task5,held_out,gripper,1,8,142,0.992689847946167,0.014620293863117695,,,0.0
libero_goal:task5,held_out,gripper,2,8,129,0.9931342601776123,0.01373150572180748,,,0.0
libero_goal:task5,held_out,gripper,3,8,110,0.9935863018035889,0.012827446684241295,,,0.0
libero_goal:task5,held_out,gripper,4,8,193,0.9926072955131531,0.01478554680943489,,,0.0
libero_goal:task5,held_out,gripper,5,8,123,0.9926419854164124,0.014716094359755516,,,0.0
libero_goal:task5,held_out,gripper,6,8,116,0.9927783608436584,0.01444330532103777,,,0.0
libero_goal:task5,held_out,gripper,7,8,139,0.9937500357627869,0.012499692849814892,,,0.0
libero_goal:task5,held_out,gripper,8,8,152,0.9920613169670105,0.015877356752753258,,,0.0
libero_goal:task5,held_out,gripper,9,8,116,0.9927190542221069,0.014561698772013187,,,0.0
libero_goal:task5,held_out,gripper,0,16,284,0.9928808212280273,0.014238313771784306,,,0.0
libero_goal:task5,held_out,gripper,1,16,134,0.9926371574401855,0.014725626446306705,,,0.0
libero_goal:task5,held_out,gripper,2,16,121,0.9936175346374512,0.012764972634613514,,,0.0
libero_goal:task5,held_out,gripper,3,16,102,0.9943609833717346,0.01127795409411192,,,0.0
libero_goal:task5,held_out,gripper,4,16,185,0.993636429309845,0.012727119028568268,,,0.0
libero_goal:task5,held_out,gripper,5,16,115,0.9927458763122559,0.014508139342069626,,,0.0
libero_goal:task5,held_out,gripper,6,16,108,0.9837167263031006,0.03260619938373566,,,0.009259259328246117
libero_goal:task5,held_out,gripper,7,16,131,0.9939596056938171,0.012080896645784378,,,0.0
libero_goal:task5,held_out,gripper,8,16,144,0.9909498691558838,0.018100228160619736,,,0.0
libero_goal:task5,held_out,gripper,9,16,108,0.9933258891105652,0.013348199427127838,,,0.0
libero_goal:task5,held_out,gripper,0,20,280,0.9928687810897827,0.014262404292821884,,,0.0
libero_goal:task5,held_out,gripper,1,20,130,0.9932441115379333,0.013511769473552704,,,0.0
libero_goal:task5,held_out,gripper,2,20,117,0.9931515455245972,0.01369704119861126,,,0.0
libero_goal:task5,held_out,gripper,3,20,98,0.9935745596885681,0.012850804254412651,,,0.0
libero_goal:task5,held_out,gripper,4,20,181,0.9936331510543823,0.012733766809105873,,,0.0
libero_goal:task5,held_out,gripper,5,20,111,0.9924635291099548,0.015072965063154697,,,0.0
libero_goal:task5,held_out,gripper,6,20,104,0.9934888482093811,0.013022195547819138,,,0.0
libero_goal:task5,held_out,gripper,7,20,127,0.9936878681182861,0.01262429915368557,,,0.0
libero_goal:task5,held_out,gripper,8,20,140,0.9907438158988953,0.018512357026338577,,,0.0
libero_goal:task5,held_out,gripper,9,20,104,0.9926436543464661,0.014712757430970669,,,0.0
libero_goal:task5,held_out,gripper,0,32,268,0.9915302395820618,0.01693967916071415,,,0.0
libero_goal:task5,held_out,gripper,1,32,118,0.9926870465278625,0.01462594699114561,,,0.0
libero_goal:task5,held_out,gripper,2,32,105,0.9924985766410828,0.015003006905317307,,,0.0
libero_goal:task5,held_out,gripper,3,32,86,0.9932059645652771,0.013588209636509418,,,0.0
libero_goal:task5,held_out,gripper,4,32,169,0.9917255640029907,0.01654890365898609,,,0.0
libero_goal:task5,held_out,gripper,5,32,99,0.9910417199134827,0.017916487529873848,,,0.0
libero_goal:task5,held_out,gripper,6,32,92,0.9928132891654968,0.014373570680618286,,,0.0
libero_goal:task5,held_out,gripper,7,32,115,0.9933033585548401,0.013393091037869453,,,0.0
libero_goal:task5,held_out,gripper,8,32,128,0.9906681776046753,0.018663663417100906,,,0.0
libero_goal:task5,held_out,gripper,9,32,92,0.9926548600196838,0.014690332114696503,,,0.0
libero_10:task3,development,arm,0,0,224,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,1,0,242,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,2,0,243,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,3,0,242,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,4,0,231,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,5,0,231,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,6,0,464,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,7,0,228,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,8,0,227,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,9,0,520,1.0,0.0,0.0,0.0,0.0
libero_10:task3,development,arm,0,4,220,0.6393066644668579,0.36069339513778687,0.33897218108177185,0.8817672729492188,0.059090908616781235
libero_10:task3,development,arm,1,4,238,0.6366769671440125,0.36332306265830994,0.37028199434280396,0.8963822722434998,0.0714285746216774
libero_10:task3,development,arm,2,4,239,0.6541630625724792,0.34583696722984314,0.3335043787956238,0.8127782940864563,0.05857740715146065
libero_10:task3,development,arm,3,4,238,0.6395754814147949,0.3604245185852051,0.3580434322357178,0.8762958645820618,0.06722689419984818
libero_10:task3,development,arm,4,4,227,0.6369937062263489,0.36300626397132874,0.366616815328598,0.882116436958313,0.04845815151929855
libero_10:task3,development,arm,5,4,227,0.6553015112876892,0.3446984589099884,0.3415951728820801,0.818294882774353,0.035242289304733276
libero_10:task3,development,arm,6,4,460,0.615170955657959,0.3848291039466858,0.417610764503479,0.9471022486686707,0.14782609045505524
libero_10:task3,development,arm,7,4,224,0.6614879965782166,0.33851200342178345,0.31733742356300354,0.7910254597663879,0.0714285746216774
libero_10:task3,development,arm,8,4,223,0.661355197429657,0.3386448323726654,0.32744553685188293,0.7887852191925049,0.04035874456167221
libero_10:task3,development,arm,9,4,516,0.6127128601074219,0.3872871696949005,0.4352513253688812,0.9659635424613953,0.10658914595842361
libero_10:task3,development,arm,0,8,216,0.6403157711029053,0.35968419909477234,0.38078951835632324,0.859499990940094,0.06481481343507767
libero_10:task3,development,arm,1,8,234,0.6467313766479492,0.3532686233520508,0.3449864089488983,0.8592818975448608,0.12393162399530411
libero_10:task3,development,arm,2,8,235,0.6592314839363098,0.3407685160636902,0.35718071460723877,0.7654137015342712,0.059574469923973083
libero_10:task3,development,arm,3,8,234,0.6362223625183105,0.36377760767936707,0.3783288896083832,0.8778027892112732,0.08119658380746841
libero_10:task3,development,arm,4,8,223,0.6250208020210266,0.3749791979789734,0.3972436785697937,0.9311134815216064,0.05829596519470215
libero_10:task3,development,arm,5,8,223,0.6597092747688293,0.3402906358242035,0.34482860565185547,0.7948525547981262,0.013452914543449879
libero_10:task3,development,arm,6,8,456,0.611154317855835,0.38884568214416504,0.4487621784210205,0.9629064798355103,0.2587719261646271
libero_10:task3,development,arm,7,8,220,0.6525489091873169,0.3474510908126831,0.3525428771972656,0.8188460469245911,0.059090908616781235
libero_10:task3,development,arm,8,8,219,0.6523533463478088,0.34764668345451355,0.3466951251029968,0.821738600730896,0.054794520139694214
libero_10:task3,development,arm,9,8,512,0.606543242931366,0.39345675706863403,0.4788431227207184,0.9553197622299194,0.126953125
libero_10:task3,development,arm,0,16,208,0.6255137324333191,0.3744862675666809,0.4060068726539612,0.9481817483901978,0.0625
libero_10:task3,development,arm,1,16,226,0.6325381398200989,0.3674618899822235,0.44409966468811035,0.8911691308021545,0.09734513610601425
libero_10:task3,development,arm,2,16,227,0.6389068961143494,0.361093133687973,0.419791579246521,0.8656325936317444,0.07048457860946655
libero_10:task3,development,arm,3,16,226,0.6163994669914246,0.38360053300857544,0.4307549297809601,0.981924295425415,0.0752212405204773
libero_10:task3,development,arm,4,16,215,0.614341139793396,0.385658860206604,0.4159296452999115,0.9750350117683411,0.0651162788271904
libero_10:task3,development,arm,5,16,215,0.6434560418128967,0.35654398798942566,0.35812824964523315,0.8793431520462036,0.041860464960336685
libero_10:task3,development,arm,6,16,448,0.5691319108009338,0.430867999792099,0.644162654876709,1.0648852586746216,0.3794642984867096
libero_10:task3,development,arm,7,16,212,0.6478639841079712,0.3521360456943512,0.372152715921402,0.8492636680603027,0.05188679322600365
libero_10:task3,development,arm,8,16,211,0.6452578902244568,0.3547421097755432,0.3808254301548004,0.8832191228866577,0.05213269963860512
libero_10:task3,development,arm,9,16,504,0.5815545916557312,0.4184454679489136,0.5524206161499023,1.0934507846832275,0.1289682537317276
libero_10:task3,development,arm,0,20,204,0.6070073843002319,0.3929925858974457,0.43584540486335754,1.0270191431045532,0.0833333358168602
libero_10:task3,development,arm,1,20,222,0.603137731552124,0.3968622088432312,0.48741957545280457,1.0519963502883911,0.11261261254549026
libero_10:task3,development,arm,2,20,223,0.6197223663330078,0.3802776336669922,0.45427098870277405,0.954908549785614,0.07174888253211975
libero_10:task3,development,arm,3,20,222,0.6141505837440491,0.38584938645362854,0.4380781054496765,1.0140875577926636,0.06756756454706192
libero_10:task3,development,arm,4,20,211,0.5999665260314941,0.40003353357315063,0.4322866201400757,1.0645331144332886,0.0379146933555603
libero_10:task3,development,arm,5,20,211,0.6430644989013672,0.35693544149398804,0.34903156757354736,0.8622332215309143,0.033175356686115265
