cohort,replay_id,view,path
development_swaps,development_h4-libero_10-task09-state42-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state42-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1,libero_10-task00-state23-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state23-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state23-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state23-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state23-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state23-H4.agent.mp4
phase1,libero_10-task00-state23-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state23-H4.wrist.mp4
phase1,libero_10-task00-state24-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state24-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state24-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state24-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state24-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state24-H4.agent.mp4
phase1,libero_10-task00-state24-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state24-H4.wrist.mp4
phase1,libero_10-task00-state25-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state25-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state25-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state25-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state25-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state25-H4.agent.mp4
phase1,libero_10-task00-state25-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state25-H4.wrist.mp4
phase1,libero_10-task00-state27-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state27-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state27-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state27-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state27-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state27-H4.agent.mp4
phase1,libero_10-task00-state27-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state27-H4.wrist.mp4
phase1,libero_10-task00-state34-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state34-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state34-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state34-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state34-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state34-H4.agent.mp4
phase1,libero_10-task00-state34-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state34-H4.wrist.mp4
phase1,libero_10-task00-state35-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state35-ARM4_GRIP32.agent.mp4
phase1,libero_10-task00-state35-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state35-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task00-state35-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state35-H4.agent.mp4
phase1,libero_10-task00-state35-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task00-state35-H4.wrist.mp4
phase1,libero_10-task01-state15-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state15-ARM4_GRIP32.agent.mp4
phase1,libero_10-task01-state15-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state15-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task01-state15-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state15-H4.agent.mp4
phase1,libero_10-task01-state15-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state15-H4.wrist.mp4
phase1,libero_10-task01-state41-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state41-ARM4_GRIP32.agent.mp4
phase1,libero_10-task01-state41-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state41-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task01-state41-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state41-H4.agent.mp4
phase1,libero_10-task01-state41-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task01-state41-H4.wrist.mp4
phase1,libero_10-task02-state20-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state20-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state20-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state20-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state20-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state20-H4.agent.mp4
phase1,libero_10-task02-state20-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state20-H4.wrist.mp4
phase1,libero_10-task02-state25-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state25-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state25-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state25-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state25-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state25-H4.agent.mp4
phase1,libero_10-task02-state25-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state25-H4.wrist.mp4
phase1,libero_10-task02-state31-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state31-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state31-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state31-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state31-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state31-H4.agent.mp4
phase1,libero_10-task02-state31-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state31-H4.wrist.mp4
phase1,libero_10-task02-state35-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state35-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state35-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state35-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state35-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state35-H4.agent.mp4
phase1,libero_10-task02-state35-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state35-H4.wrist.mp4
phase1,libero_10-task02-state36-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state36-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state36-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state36-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state36-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state36-H4.agent.mp4
phase1,libero_10-task02-state36-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state36-H4.wrist.mp4
phase1,libero_10-task02-state41-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state41-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state41-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state41-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state41-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state41-H4.agent.mp4
phase1,libero_10-task02-state41-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state41-H4.wrist.mp4
phase1,libero_10-task02-state45-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state45-ARM4_GRIP32.agent.mp4
phase1,libero_10-task02-state45-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state45-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task02-state45-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state45-H4.agent.mp4
phase1,libero_10-task02-state45-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task02-state45-H4.wrist.mp4
phase1,libero_10-task03-state19-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state19-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state19-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state19-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state19-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state19-H4.agent.mp4
phase1,libero_10-task03-state19-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state19-H4.wrist.mp4
phase1,libero_10-task03-state21-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state21-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state21-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state21-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state21-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state21-H4.agent.mp4
phase1,libero_10-task03-state21-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state21-H4.wrist.mp4
phase1,libero_10-task03-state24-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state24-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state24-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state24-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state24-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state24-H4.agent.mp4
phase1,libero_10-task03-state24-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state24-H4.wrist.mp4
phase1,libero_10-task03-state25-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state25-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state25-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state25-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state25-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state25-H4.agent.mp4
phase1,libero_10-task03-state25-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state25-H4.wrist.mp4
phase1,libero_10-task03-state29-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state29-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state29-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state29-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state29-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state29-H4.agent.mp4
phase1,libero_10-task03-state29-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state29-H4.wrist.mp4
phase1,libero_10-task03-state40-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state40-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state40-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state40-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state40-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state40-H4.agent.mp4
phase1,libero_10-task03-state40-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state40-H4.wrist.mp4
phase1,libero_10-task03-state41-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state41-ARM4_GRIP32.agent.mp4
phase1,libero_10-task03-state41-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state41-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task03-state41-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state41-H4.agent.mp4
phase1,libero_10-task03-state41-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task03-state41-H4.wrist.mp4
phase1,libero_10-task04-state17-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state17-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state17-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state17-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state17-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state17-H4.agent.mp4
phase1,libero_10-task04-state17-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state17-H4.wrist.mp4
phase1,libero_10-task04-state19-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state19-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state19-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state19-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state19-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state19-H4.agent.mp4
phase1,libero_10-task04-state19-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state19-H4.wrist.mp4
phase1,libero_10-task04-state21-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state21-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state21-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-H4.agent.mp4
phase1,libero_10-task04-state21-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-H4.wrist.mp4
phase1,libero_10-task04-state24-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state24-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state24-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-H4.agent.mp4
phase1,libero_10-task04-state24-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-H4.wrist.mp4
phase1,libero_10-task04-state25-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state25-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state25-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-H4.agent.mp4
phase1,libero_10-task04-state25-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-H4.wrist.mp4
phase1,libero_10-task04-state28-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state28-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state28-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-H4.agent.mp4
phase1,libero_10-task04-state28-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-H4.wrist.mp4
phase1,libero_10-task04-state31-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state31-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state31-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-H4.agent.mp4
phase1,libero_10-task04-state31-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-H4.wrist.mp4
phase1,libero_10-task04-state40-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state40-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state40-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-H4.agent.mp4
phase1,libero_10-task04-state40-H4,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-H4.wrist.mp4
phase1,libero_10-task04-state41-ARM4_GRIP32,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-ARM4_GRIP32.agent.mp4
phase1,libero_10-task04-state41-ARM4_GRIP32,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-ARM4_GRIP32.wrist.mp4
phase1,libero_10-task04-state41-H4,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-H4.agent.mp4
