contrast,block_id,pair_type,task_id,state_id,baseline_agent,baseline_wrist,treatment_agent,treatment_wrist,baseline_arm_treatment_gripper_agent,baseline_arm_treatment_gripper_wrist,treatment_arm_baseline_gripper_agent,treatment_arm_baseline_gripper_wrist
phase1_h4,libero_10-task06-state38,harm,6,38,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state38-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state38-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state38-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state38-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state38-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task06-state40,rescue,6,40,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state40-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state40-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state40-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state40-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state40-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task06-state49,harm,6,49,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state49-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state49-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state49-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state49-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state49-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state15,rescue,7,15,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state15-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state15-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state15-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state15-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state15-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state16,rescue,7,16,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state16-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state16-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state16-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state16-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state22,rescue,7,22,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state22-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state22-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state22-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state22-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state22-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state24,rescue,7,24,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state24-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state24-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state24-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state24-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state29,rescue,7,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state30,harm,7,30,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state30-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state30-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state30-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state30-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state30-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task07-state42,rescue,7,42,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state42-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state42-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state42-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task07-state42-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task07-state42-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state15,rescue,8,15,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state15-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state15-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state15-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state15-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state15-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state15-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state15-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state15-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state16,rescue,8,16,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state16-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state16-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state16-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state16-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state16-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state16-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state16-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state26,rescue,8,26,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state26-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state26-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state26-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state26-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state26-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state26-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state26-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state26-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state27,rescue,8,27,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state27-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state27-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state27-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state27-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state27-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state27-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state27-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state27-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state29,rescue,8,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state31,rescue,8,31,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state31-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state31-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state31-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state31-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state31-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state31-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state31-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task08-state32,rescue,8,32,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state32-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state32-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state32-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state32-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state32-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state32-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state32-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state32-treatment_arm_plus_baseline_gripper.wrist.mp4
