task,episode,timestep,phase,state_id,scale_index,scale_m,perturbation_type,perturbation_magnitude,perturbation_dx,perturbation_dy,perturbation_dz,branch_success,branch_valid,branch_error,original_suffix_success,expert_success,criticality_at_scale,action_magnitude,action_velocity,action_acceleration,gripper_transition,eef_object_distance,object_goal_distance
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,35,0.6363636363636364,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,0,1,,1,1,0.33333333333333337,3.5791304111480713,0.0,0.0,0.0,0.0005859198281541467,0.1260350537313877
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,eef_joint_1+,0.01,0.0,0.01,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0,0.0015,eef_joint_1-,0.01,0.0,-0.01,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,1,0.003,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,object_pos_x+,0.006,0.006,0.0,0.0,1,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,object_pos_x-,0.006,-0.006,0.0,0.0,1,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,object_pos_y+,0.006,0.0,0.006,0.0,1,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,object_pos_y-,0.006,0.0,-0.006,0.0,1,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,eef_joint_1+,0.04,0.0,0.04,0.0,0,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,40,0.7272727272727273,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,2,0.006,eef_joint_1-,0.04,0.0,-0.04,0.0,1,1,,1,1,0.16666666666666663,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0006117441807873547,0.07883338370153917
StackCube-v1,3,45,0.8181818181818182,7fb6919ccbb67e8d8efa7933e76af896c1ab841e3f39e79117855f5da213787f,0,0.0015,object_pos_x+,0.0015,0.0015,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.0,0.0,0.0,0.0006117226439528167,0.003602967447063389
StackCube-v1,3,45,0.8181818181818182,7fb6919ccbb67e8d8efa7933e76af896c1ab841e3f39e79117855f5da213787f,0,0.0015,object_pos_x-,0.0015,-0.0015,0.0,0.0,1,1,,1,1,0.0,3.5768942832946777,0.0,0.0,0.0,0.0006117226439528167,0.003602967447063389
StackCube-v1,3,45,0.8181818181818182,7fb6919ccbb67e8d8efa7933e76af896c1ab841e3f39e79117855f5da213787f,0,0.0015,object_pos_y+,0.0015,0.0,0.0015,0.0,1,1,,1,1,0.0,3.5768942832946777,0.0,0.0,0.0,0.0006117226439528167,0.003602967447063389
StackCube-v1,3,45,0.8181818181818182,7fb6919ccbb67e8d8efa7933e76af896c1ab841e3f39e79117855f5da213787f,0,0.0015,object_pos_y-,0.0015,0.0,-0.0015,0.0,1,1,,1,1,0.0,3.5768942832946777,0.0,0.0,0.0,0.0006117226439528167,0.003602967447063389
