task,episode,timestep,phase,state_id,perturbation_type,perturbation_magnitude,perturbation_dx,perturbation_dy,perturbation_dz,branch_success,branch_valid,branch_error,original_suffix_success,expert_success,criticality,action_magnitude,action_velocity,action_acceleration,gripper_transition,eef_object_distance,object_goal_distance
PickCube-v1,3,15,0.4166666666666667,29c50188dd8c4f50f55633f291ac620810fdd5481403207f5e2c80d2ef3cff7e,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.0013475213199853897,0.260116308927536
PickCube-v1,3,15,0.4166666666666667,29c50188dd8c4f50f55633f291ac620810fdd5481403207f5e2c80d2ef3cff7e,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.0013475213199853897,0.260116308927536
PickCube-v1,3,15,0.4166666666666667,29c50188dd8c4f50f55633f291ac620810fdd5481403207f5e2c80d2ef3cff7e,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.0013475213199853897,0.260116308927536
PickCube-v1,3,15,0.4166666666666667,29c50188dd8c4f50f55633f291ac620810fdd5481403207f5e2c80d2ef3cff7e,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.0013475213199853897,0.260116308927536
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,20,0.5555555555555556,7e1b1ea3f6e425ccaa492eeb90b6958589ada72398628252f1d0b5f22a6d78a7,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.3427746295928955,0.0,0.0,0.0,0.00017784246301744133,0.25968316197395325
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,25,0.6944444444444444,f6904d9ae3711d7363016365f3d048668f01e98a0640979d52c012a20311484d,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.18000003695487976,0.0,0.00046348292380571365,0.23462358117103577
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,30,0.8333333333333334,b03afdd6e9f71dc3462dd260c268276a94826860b8b4eaa5e7f9952b23dbc2b0,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.3486924171447754,0.0,0.0,0.0,0.0004737066337838769,0.14155100286006927
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,3,35,0.9722222222222222,c4e5da85d8b02fdc49971ddf2546de2a85ff5f9fea5fec632718d69b6760caf2,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.3527939319610596,0.0,0.0,0.0,0.00047504829126410186,0.03264041617512703
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,0,0.0,79982e0900eca610f89f61fd102d532c629e503a56a7a36ba3137fd4ff5e1013,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,3.357517957687378,3.357517957687378,1.0,0.14950326085090637,0.30563271045684814
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,5,0.13513513513513514,9073a202450d0e06322ad3b90c86751cc2704d5b23da0ca355d24dc9ae13bb7e,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.357517957687378,0.0,0.0,0.0,0.07185542583465576,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,10,0.2702702702702703,1bcc542a7b7d33ca059cd536d1c8bec370852ebc53b912f62d0c75e943409735,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.03160804882645607,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,15,0.40540540540540543,c1b549a58ff43253f689b8c2d5dcc87f4c74e8dc4ef8f241a089a162aea728ec,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.001660084817558527,0.3056327998638153
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,20,0.5405405405405406,a5bd9a50980bba0ae6c8854b326a67c377959f15990069f233f88c35d568bb16,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.3563709259033203,0.0,0.0,0.0,0.0008010577294044197,0.3056534230709076
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,25,0.6756756756756757,f4e2fc37e6b9e96945e043d7d78f141762222ba04a19ebe5dd84c1e7f89c25b1,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.18000003695487976,0.0,0.0007876215968281031,0.2756442129611969
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,30,0.8108108108108109,55dce4ea02d871d8b2f06829d35b2f566828bcef6c25399504ac04cf159adbc2,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.362265110015869,0.0,0.0,0.0,0.0008065411238931119,0.1684715747833252
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,4,35,0.9459459459459459,008fa96ac5184ab70ca43de3656f92d7429390766362a6214845daf3b6ac62d1,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.16666666666666663,3.352771282196045,0.0,0.0,0.0,0.0008128214976750314,0.03549310192465782
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
PickCube-v1,5,0,0.0,4650c63ad33fc2ac9735a3b1b9c8efffd78628556ae46831123c9bacf29c82a2,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,3.405750274658203,3.405750274658203,3.405750274658203,1.0,0.20040163397789001,0.2635056972503662
