task,episode,timestep,phase,state_id,perturbation_type,perturbation_magnitude,perturbation_dx,perturbation_dy,perturbation_dz,branch_success,branch_valid,branch_error,original_suffix_success,expert_success,criticality,action_magnitude,action_velocity,action_acceleration,gripper_transition,eef_object_distance,object_goal_distance
StackCube-v1,4,50,0.9090909090909091,7c16493d283de8419711751c9a3ce3524defc27cf33e444192dde3da0bfb1d67,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0004701480211224407,0.0007751555807791359
StackCube-v1,4,50,0.9090909090909091,7c16493d283de8419711751c9a3ce3524defc27cf33e444192dde3da0bfb1d67,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0004701480211224407,0.0007751555807791359
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,4,55,1.0,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,4.0675950050354,0.0,0.0,0.0,0.0007348775397986174,0.000770595220424138
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,0,0.0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.21148353815078735,0.2841535551090043
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,5,0.09090909090909091,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.824880599975586,0.0,0.0,0.0,0.07188229262828827,0.2841532085387475
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,10,0.18181818181818182,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.03512728959321976,0.28415320181958986
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,15,0.2727272727272727,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.00402970751747489,0.2841532007707761
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,20,0.36363636363636365,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.823873996734619,0.0,0.0,0.0,0.002053210511803627,0.2840524155647578
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,25,0.45454545454545453,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.14000003039836884,0.0,0.002035558456555009,0.28437313805378034
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,30,0.5454545454545454,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.827167510986328,0.0,0.0,0.0,0.002053643809631467,0.29991164924033265
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,35,0.6363636363636364,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.8333120346069336,0.0,0.0,0.0,0.0020578436087816954,0.12932514541710932
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,40,0.7272727272727273,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.002052412601187825,0.08152805477273828
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,45,0.8181818181818182,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0020497997757047415,0.002808689737912789
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,50,0.9090909090909091,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0009254511678591371,0.001068780469236739
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,5,55,1.0,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,3.8312244415283203,0.0,0.0,0.0,0.0010365929920226336,0.0010759893241742567
StackCube-v1,6,0,0.0,f186dee1eeec58b10596266cbbb59d3df0cc79aacc838bfa8656c321fd1b038f,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,3.899412155151367,3.899412155151367,1.0,0.18891815841197968,0.16813079520573918
StackCube-v1,6,0,0.0,f186dee1eeec58b10596266cbbb59d3df0cc79aacc838bfa8656c321fd1b038f,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,3.899412155151367,3.899412155151367,1.0,0.18891815841197968,0.16813079520573918
StackCube-v1,6,0,0.0,f186dee1eeec58b10596266cbbb59d3df0cc79aacc838bfa8656c321fd1b038f,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.16666666666666663,3.899412155151367,3.899412155151367,3.899412155151367,1.0,0.18891815841197968,0.16813079520573918
