branch_file,branch_state_id,branch_valid,bridge_reduces_orientation_error,bridge_reduces_position_error,episode,error,final_orientation_error_rad,final_position_error_m,full_success,initial_orientation_error_rad,initial_position_error_m,k,max_command_rotation_rad,max_command_translation_m,perturbation_type,phase,state_id,target_timestep,task,teleport_violation,timestep
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0035_object_pos_y-_k1_0062.pt,b964569e6e26f8f4513c58cb8b3e6f31c3d727ff6959072dd4d0af0c5cd39bbc,1,0,1,2,,1.6940260740722786,0.7092609852943407,1,1.683448633031542,0.7107508522707592,1,0.12000000000000001,0.02,object_pos_y-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,36,StackCube-v1,0,35
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0035_object_pos_y-_k3_0063.pt,b964569e6e26f8f4513c58cb8b3e6f31c3d727ff6959072dd4d0af0c5cd39bbc,1,0,1,2,,1.696997842927072,0.7090162451426125,1,1.683448633031542,0.7107508522707592,3,0.12000000000000001,0.02,object_pos_y-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,38,StackCube-v1,0,35
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0035_object_pos_y-_k5_0064.pt,b964569e6e26f8f4513c58cb8b3e6f31c3d727ff6959072dd4d0af0c5cd39bbc,1,0,1,2,,1.6971127078573152,0.713828239844829,1,1.683448633031542,0.7156760195388517,5,0.12000000000000001,0.020000000000000004,object_pos_y-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,40,StackCube-v1,0,35
,6929efdea45f6c129982b25c8fb5cba3f5c4af70fb0897f80c6614d7d3f4828b,1,0,1,2,,1.6942262659409326,0.7091983363725041,0,1.683448633031542,0.7107508522707592,1,0.12000000000000001,0.02,eef_joint_1+,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,36,StackCube-v1,0,35
,6929efdea45f6c129982b25c8fb5cba3f5c4af70fb0897f80c6614d7d3f4828b,1,1,1,2,,1.4527461429381205,0.7116458947630793,0,1.683448633031542,0.7304098270813834,3,0.12000000000000001,0.02,eef_joint_1+,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,38,StackCube-v1,0,35
,6929efdea45f6c129982b25c8fb5cba3f5c4af70fb0897f80c6614d7d3f4828b,1,0,1,2,,1.6973749636735416,0.7338215678081208,0,1.683448633031542,0.7352033095929457,5,0.12000000000000001,0.02,eef_joint_1+,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,40,StackCube-v1,0,35
,c9000e48601539c4f39c100e1dae4c16b01266126d51dd780b5d8b7f8386bf2e,1,0,1,2,,1.6940891339565085,0.7289496447515249,0,1.683448633031542,0.7304098270813834,1,0.12000000000000001,0.02,eef_joint_1-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,36,StackCube-v1,0,35
,c9000e48601539c4f39c100e1dae4c16b01266126d51dd780b5d8b7f8386bf2e,1,0,1,2,,1.6968021695529372,0.6893995761147265,0,1.683448633031542,0.6911114461389614,3,0.12000000000000002,0.02,eef_joint_1-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,38,StackCube-v1,0,35
,c9000e48601539c4f39c100e1dae4c16b01266126d51dd780b5d8b7f8386bf2e,1,0,1,2,,1.696907343060116,0.6945470103758805,0,1.683448633031542,0.6961755683185462,5,0.12000000000000001,0.020000000000000004,eef_joint_1-,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,40,StackCube-v1,0,35
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x+_k1_0065.pt,1b7a58bfb22f1303ea1fdbad09cb455c2d5ea98c0bec0294f2e0928931cdf790,1,1,1,2,,1.7081155016120555,0.6982841919617263,1,1.7086685176305478,0.6983471884766792,1,0.12,0.019999999999999997,object_pos_x+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x+_k3_0066.pt,1b7a58bfb22f1303ea1fdbad09cb455c2d5ea98c0bec0294f2e0928931cdf790,1,1,1,2,,1.7079181886363444,0.7175748140655683,1,1.7086685176305478,0.7178540667838319,3,0.12000000000000001,0.02,object_pos_x+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x+_k5_0067.pt,1b7a58bfb22f1303ea1fdbad09cb455c2d5ea98c0bec0294f2e0928931cdf790,1,1,1,2,,1.707848434987214,0.7173656120402618,1,1.7086685176305478,0.7178540667838319,5,0.12000000000000001,0.02,object_pos_x+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x-_k1_0068.pt,5796e5b57ffc474145950fcbfe4d525d977094b8977de25e2e2ea1db41331d76,1,1,1,2,,1.7081328944965717,0.717791481769164,1,1.7086685176305478,0.7178540667838319,1,0.12,0.02,object_pos_x-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x-_k3_0069.pt,5796e5b57ffc474145950fcbfe4d525d977094b8977de25e2e2ea1db41331d76,1,1,1,2,,1.7079142114428072,0.7175831190560378,1,1.7086685176305478,0.7178540667838319,3,0.12,0.02,object_pos_x-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_x-_k5_0070.pt,5796e5b57ffc474145950fcbfe4d525d977094b8977de25e2e2ea1db41331d76,1,1,1,2,,1.707846876101504,0.7173773038015847,1,1.7086685176305478,0.7178540667838319,5,0.12000000000000001,0.02,object_pos_x-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y+_k1_0071.pt,7496ca1e129453d4444f6d4a69a8c165b9d8332d16473cfbb786e4846669cf08,1,1,1,2,,1.7081326488160327,0.7177906325018254,1,1.7086685176305478,0.7178540667838319,1,0.12,0.02,object_pos_y+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y+_k3_0072.pt,7496ca1e129453d4444f6d4a69a8c165b9d8332d16473cfbb786e4846669cf08,1,1,1,2,,1.7079130177182746,0.7175794821774338,1,1.7086685176305478,0.7178540667838319,3,0.12,0.02,object_pos_y+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y+_k5_0073.pt,7496ca1e129453d4444f6d4a69a8c165b9d8332d16473cfbb786e4846669cf08,1,1,1,2,,1.7078431682094086,0.7173711608524187,1,1.7086685176305478,0.7178540667838319,5,0.12,0.02,object_pos_y+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y-_k1_0074.pt,d7d1b87942c51354aa0e58f9339bb829f5c4ed0b4936fb721fcab7f6476b53ff,1,1,1,2,,1.7081250414394058,0.7177918499316498,1,1.7086685176305478,0.7178540667838319,1,0.12,0.02,object_pos_y-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y-_k3_0075.pt,d7d1b87942c51354aa0e58f9339bb829f5c4ed0b4936fb721fcab7f6476b53ff,1,1,1,2,,1.7079784960889186,0.7175823759645648,1,1.7086685176305478,0.7178540667838319,3,0.12000000000000001,0.02,object_pos_y-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0040_object_pos_y-_k5_0076.pt,d7d1b87942c51354aa0e58f9339bb829f5c4ed0b4936fb721fcab7f6476b53ff,1,1,1,2,,1.7079651428732936,0.7173796176428596,1,1.7086685176305478,0.7178540667838319,5,0.12000000000000001,0.020000000000000004,object_pos_y-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
,84a883e10fc5dc5c727ed772d560f662c1e17d0d3d76292c1b93183635d16d73,1,1,1,2,,1.7082391978724343,0.7177588258922454,0,1.7086685176305478,0.7178540667838319,1,0.12,0.02,eef_joint_1+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
,84a883e10fc5dc5c727ed772d560f662c1e17d0d3d76292c1b93183635d16d73,1,1,1,2,,1.7082289374511932,0.7372308547686978,0,1.7086685176305478,0.737387364427281,3,0.12,0.02,eef_joint_1+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
,84a883e10fc5dc5c727ed772d560f662c1e17d0d3d76292c1b93183635d16d73,1,1,1,2,,1.7082798626826448,0.737205683001736,0,1.7086685176305478,0.737387364427281,5,0.12000000000000001,0.02,eef_joint_1+,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
,91e2528d2c19e50c9e876a9e9466f8d554583dc03fc7fa41ee68ab50eed31591,1,1,1,2,,1.7080466446749432,0.7371541601154642,0,1.7086685176305478,0.737387364427281,1,0.12,0.02,eef_joint_1-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,41,StackCube-v1,0,40
,91e2528d2c19e50c9e876a9e9466f8d554583dc03fc7fa41ee68ab50eed31591,1,1,1,2,,1.7075285518595011,0.6981751925545563,0,1.7086685176305478,0.6983471884766792,3,0.12,0.020000000000000004,eef_joint_1-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,43,StackCube-v1,0,40
,91e2528d2c19e50c9e876a9e9466f8d554583dc03fc7fa41ee68ab50eed31591,1,1,1,2,,1.7077494377819427,0.6980591273310383,0,1.7086685176305478,0.6983471884766792,5,0.12000000000000001,0.020000000000000004,eef_joint_1-,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,45,StackCube-v1,0,40
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0045_object_pos_x+_k1_0077.pt,53d7cf17244c53dbc8df662c1b8e1fb4f7ef597b1c8566079631baf48f9fd432,1,0,1,2,,1.7055602829039005,0.6898036621848102,1,1.7055653367201182,0.6907189587038614,1,0.12,0.02,object_pos_x+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,53d7cf17244c53dbc8df662c1b8e1fb4f7ef597b1c8566079631baf48f9fd432,1,0,1,2,terminated_during_bridge,1.7055864100526703,0.709258681167797,0,1.7055653367201182,0.7103514006743783,3,0.12,0.02,object_pos_x+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,53d7cf17244c53dbc8df662c1b8e1fb4f7ef597b1c8566079631baf48f9fd432,1,0,1,2,terminated_during_bridge,1.7055864100526703,0.709258681167797,0,1.7055653367201182,0.7103514006743783,5,0.12,0.02,object_pos_x+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0045_object_pos_x-_k1_0078.pt,1138d829a8ecf885f9005eb1c981ec0c6c1d61ea3d945afb28ba9452390b35bb,1,0,1,2,,1.7056959678857024,0.7094712575380941,1,1.7055653367201182,0.7103514006743783,1,0.12,0.02,object_pos_x-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,1138d829a8ecf885f9005eb1c981ec0c6c1d61ea3d945afb28ba9452390b35bb,1,0,1,2,terminated_during_bridge,1.7056306621924708,0.709249309333877,0,1.7055653367201182,0.7103514006743783,3,0.12,0.02,object_pos_x-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,1138d829a8ecf885f9005eb1c981ec0c6c1d61ea3d945afb28ba9452390b35bb,1,0,1,2,terminated_during_bridge,1.7056306621924708,0.709249309333877,0,1.7055653367201182,0.7103514006743783,5,0.12,0.02,object_pos_x-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0045_object_pos_y+_k1_0079.pt,127a5ae2d67988e1c2e97a2f779ab941155972046e7be6117332f56ecdfebdfd,1,0,1,2,,1.7056595218590909,0.7094676755550081,1,1.7055653367201182,0.7103514006743783,1,0.12,0.02,object_pos_y+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,127a5ae2d67988e1c2e97a2f779ab941155972046e7be6117332f56ecdfebdfd,1,0,1,2,terminated_during_bridge,1.7056288832530717,0.7092495587399558,0,1.7055653367201182,0.7103514006743783,3,0.12,0.02,object_pos_y+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,127a5ae2d67988e1c2e97a2f779ab941155972046e7be6117332f56ecdfebdfd,1,0,1,2,terminated_during_bridge,1.7056288832530717,0.7092495587399558,0,1.7055653367201182,0.7103514006743783,5,0.12,0.02,object_pos_y+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
experiments/counterfactual_tournament/maniskill_recovery_branches/stackcube_episode_002_t0045_object_pos_y-_k1_0080.pt,d7d23e93496a6502c2e9a96bb0061d1a34956aefa74551e3859d02b488ec83bb,1,0,1,2,,1.7056355857272147,0.7094453563721737,1,1.7055653367201182,0.7103514006743783,1,0.12,0.02,object_pos_y-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,d7d23e93496a6502c2e9a96bb0061d1a34956aefa74551e3859d02b488ec83bb,1,0,1,2,terminated_during_bridge,1.7055892065122908,0.7092582406917783,0,1.7055653367201182,0.7103514006743783,3,0.12,0.02,object_pos_y-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,d7d23e93496a6502c2e9a96bb0061d1a34956aefa74551e3859d02b488ec83bb,1,0,1,2,terminated_during_bridge,1.7055892065122908,0.7092582406917783,0,1.7055653367201182,0.7103514006743783,5,0.12,0.02,object_pos_y-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
,17c1166a723077b2a73cca565ea046fde060721e861d9018ac65944b54838a42,1,0,1,2,,1.7061221321202602,0.7100546402945656,0,1.7055653367201182,0.7103514006743783,1,0.12,0.02,eef_joint_1+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,17c1166a723077b2a73cca565ea046fde060721e861d9018ac65944b54838a42,1,0,0,2,,1.70656534278121,0.7300570169640082,0,1.7055653367201182,0.7300037968677132,3,0.12,0.02,eef_joint_1+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,17c1166a723077b2a73cca565ea046fde060721e861d9018ac65944b54838a42,1,0,0,2,,1.70657691126535,0.7300580367927612,0,1.7055653367201182,0.7300037968677132,5,0.12,0.02,eef_joint_1+,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
,c3443ac145984085682876d2eba4f7fc0ea5b4211ccc767d27e30df262e3c883,1,1,1,2,,1.7053547640614841,0.7288566065345382,0,1.7055653367201182,0.7300037968677132,1,0.12,0.02,eef_joint_1-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,46,StackCube-v1,0,45
,c3443ac145984085682876d2eba4f7fc0ea5b4211ccc767d27e30df262e3c883,1,1,1,2,,1.7049330425271774,0.6894768556442027,0,1.7055653367201182,0.6907189587038614,3,0.12000000000000001,0.02,eef_joint_1-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,48,StackCube-v1,0,45
,c3443ac145984085682876d2eba4f7fc0ea5b4211ccc767d27e30df262e3c883,1,1,1,2,,1.7049225202704459,0.6894747613006236,0,1.7055653367201182,0.6907189587038614,5,0.12000000000000001,0.02,eef_joint_1-,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,50,StackCube-v1,0,45
,2d4160d7805380bbb350e3f18405964d8b0461951a172507baa9bc488d59a77c,1,0,0,2,,1.7070037056911924,0.6941692819947258,1,1.7069600426153753,0.6941639554649162,1,0.12000000000000001,0.02,object_pos_x+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,2d4160d7805380bbb350e3f18405964d8b0461951a172507baa9bc488d59a77c,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,3,0.12000000000000001,0.020000000000000004,object_pos_x+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,2d4160d7805380bbb350e3f18405964d8b0461951a172507baa9bc488d59a77c,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,5,0.12000000000000001,0.020000000000000004,object_pos_x+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,4e728e45a3ecee71b523ec71a72e5908c5ba36118d19fab48235bc0ca5c2a90b,1,0,0,2,,1.7070037056911924,0.7138014483467373,1,1.7069600426153753,0.7137961046500183,1,0.12000000000000001,0.020000000000000004,object_pos_x-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,4e728e45a3ecee71b523ec71a72e5908c5ba36118d19fab48235bc0ca5c2a90b,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,3,0.12000000000000001,0.020000000000000004,object_pos_x-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,4e728e45a3ecee71b523ec71a72e5908c5ba36118d19fab48235bc0ca5c2a90b,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,5,0.12000000000000001,0.020000000000000004,object_pos_x-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,286980a7feda4e462c9ee9e1cf8bc3b7fa8ed399c004232f57ef33ab3090010f,1,0,0,2,,1.7070037056911924,0.7138014483467373,1,1.7069600426153753,0.7137961046500183,1,0.12000000000000001,0.020000000000000004,object_pos_y+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,286980a7feda4e462c9ee9e1cf8bc3b7fa8ed399c004232f57ef33ab3090010f,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,3,0.12000000000000001,0.020000000000000004,object_pos_y+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,286980a7feda4e462c9ee9e1cf8bc3b7fa8ed399c004232f57ef33ab3090010f,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,5,0.12000000000000001,0.020000000000000004,object_pos_y+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,6d2337b9e3725ec8316fb1a40ca7eb509ec751f82f8a8ed029695af1c7c6ae9f,1,0,0,2,,1.7070037056911924,0.7138014483467373,1,1.7069600426153753,0.7137961046500183,1,0.12000000000000001,0.020000000000000004,object_pos_y-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,6d2337b9e3725ec8316fb1a40ca7eb509ec751f82f8a8ed029695af1c7c6ae9f,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,3,0.12000000000000001,0.020000000000000004,object_pos_y-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,6d2337b9e3725ec8316fb1a40ca7eb509ec751f82f8a8ed029695af1c7c6ae9f,1,0,0,2,terminated_during_bridge,1.7070037056911924,0.7138014483467373,0,1.7069600426153753,0.7137961046500183,5,0.12000000000000001,0.020000000000000004,object_pos_y-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,5c658055d648d646c46c8bcf6cde2ef98fc9a7e04cf4aed4761b6ee5e8cca8f9,1,0,0,2,,1.7070026958125948,0.7138016337171414,1,1.7069600426153753,0.7137961046500183,1,0.12000000000000001,0.020000000000000004,eef_joint_1+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,5c658055d648d646c46c8bcf6cde2ef98fc9a7e04cf4aed4761b6ee5e8cca8f9,1,0,0,2,terminated_during_bridge,1.7070026958125948,0.733453670226149,0,1.7069600426153753,0.7334481300231828,3,0.12000000000000001,0.020000000000000004,eef_joint_1+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,5c658055d648d646c46c8bcf6cde2ef98fc9a7e04cf4aed4761b6ee5e8cca8f9,1,0,0,2,terminated_during_bridge,1.7070026958125948,0.733453670226149,0,1.7069600426153753,0.7334481300231828,5,0.12000000000000001,0.020000000000000004,eef_joint_1+,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,dc3cbbd4257ad302cbcaae5d2a831d83bdd8049245e4fd4615c89a91a38ecb2e,1,0,0,2,,1.7070075191552347,0.7334533171868651,1,1.7069600426153753,0.7334481300231828,1,0.12000000000000001,0.020000000000000004,eef_joint_1-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,51,StackCube-v1,0,50
,dc3cbbd4257ad302cbcaae5d2a831d83bdd8049245e4fd4615c89a91a38ecb2e,1,0,0,2,terminated_during_bridge,1.7070075191552347,0.6941691064584877,0,1.7069600426153753,0.6941639554649162,3,0.12000000000000001,0.02,eef_joint_1-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,53,StackCube-v1,0,50
,dc3cbbd4257ad302cbcaae5d2a831d83bdd8049245e4fd4615c89a91a38ecb2e,1,0,0,2,terminated_during_bridge,1.7070075191552347,0.6941691064584877,0,1.7069600426153753,0.6941639554649162,5,0.12000000000000001,0.02,eef_joint_1-,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,55,StackCube-v1,0,50
,da54fba63ab644dd26f6715864313908fe4321e5321f732d92cbfde36f498e5b,1,0,0,2,,1.7070537039243776,0.69449444462946,1,1.7070558790988,0.6944940007727431,1,0.12,0.02,object_pos_x+,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,da54fba63ab644dd26f6715864313908fe4321e5321f732d92cbfde36f498e5b,1,0,0,2,terminated_during_bridge,1.7070537039243776,0.7141263038363568,0,1.7070558790988,0.7141258604964819,3,0.12,0.020000000000000004,object_pos_x+,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,da54fba63ab644dd26f6715864313908fe4321e5321f732d92cbfde36f498e5b,1,0,0,2,terminated_during_bridge,1.7070537039243776,0.7141263038363568,0,1.7070558790988,0.7141258604964819,5,0.12,0.020000000000000004,object_pos_x+,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,b1ffeef88447f5acdf85947d491e1192ae2d339d3f03e6b420680664bb5383d7,1,0,0,2,,1.7070537039243776,0.7141263038363568,1,1.7070558790988,0.7141258604964819,1,0.12,0.020000000000000004,object_pos_x-,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,b1ffeef88447f5acdf85947d491e1192ae2d339d3f03e6b420680664bb5383d7,1,0,0,2,terminated_during_bridge,1.7070537039243776,0.7141263038363568,0,1.7070558790988,0.7141258604964819,3,0.12,0.020000000000000004,object_pos_x-,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,b1ffeef88447f5acdf85947d491e1192ae2d339d3f03e6b420680664bb5383d7,1,0,0,2,terminated_during_bridge,1.7070537039243776,0.7141263038363568,0,1.7070558790988,0.7141258604964819,5,0.12,0.020000000000000004,object_pos_x-,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
,0a0f73c235a5c06ffc5072b004d3ae46f8d4d1f5506ee3c33e29ee6a816b28ee,1,0,0,2,,1.7070537039243776,0.7141263038363568,1,1.7070558790988,0.7141258604964819,1,0.12,0.020000000000000004,object_pos_y+,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,55,StackCube-v1,0,55
